"","trap_id","trap_date","year","week","zone","spp","method","total"
"10770","LV-066",2023-07-23,2023,30,"LV","Tarsalis","L",240
"10771","LV-069",2023-07-23,2023,30,"LV","Tarsalis","L",90
"10772","LV-069",2023-07-23,2023,30,"LV","Pipiens","L",1
"10773","LV-078",2023-07-23,2023,30,"LV","Pipiens","L",4
"10774","LV-078",2023-07-23,2023,30,"LV","Tarsalis","L",83
"10775","LV-079gr",2023-07-23,2023,30,"LV","Tarsalis","G",5
"10776","LV-079gr",2023-07-23,2023,30,"LV","Pipiens","G",73
"10777","LV-088",2023-07-23,2023,30,"LV","Tarsalis","L",29
"10778","LV-093",2023-07-23,2023,30,"LV","Tarsalis","L",264
"10779","LV-116",2023-07-23,2023,30,"LV","Tarsalis","L",58
"10780","LV-116",2023-07-23,2023,30,"LV","Pipiens","L",10
"10781","LV-117",2023-07-23,2023,30,"LV","Tarsalis","L",23
"10782","LV-117",2023-07-23,2023,30,"LV","Pipiens","L",1
"10783","LV-074",2023-07-24,2023,30,"LV","Pipiens","L",14
"10784","LV-074",2023-07-24,2023,30,"LV","Tarsalis","L",132
"10785","LV-074gr",2023-07-24,2023,30,"LV","Pipiens","G",66
"10786","LV-077",2023-07-24,2023,30,"LV","Tarsalis","L",376
"10787","LV-077",2023-07-24,2023,30,"LV","Pipiens","L",8
"10788","LV-080",2023-07-24,2023,30,"LV","Pipiens","L",8
"10789","LV-080",2023-07-24,2023,30,"LV","Tarsalis","L",384
"10790","LV-089",2023-07-24,2023,30,"LV","Tarsalis","L",1328
"10791","LV-089",2023-07-24,2023,30,"LV","Pipiens","L",4
"10792","LV-100",2023-07-24,2023,30,"LV","Tarsalis","L",432
"10793","LV-100",2023-07-24,2023,30,"LV","Pipiens","L",52
"10794","LV-104",2023-07-24,2023,30,"LV","Tarsalis","L",432
"10795","LV-104",2023-07-24,2023,30,"LV","Pipiens","L",2
"10796","LV-110",2023-07-24,2023,30,"LV","Tarsalis","L",209
"10797","LV-110",2023-07-24,2023,30,"LV","Pipiens","L",10
"10798","LV-112",2023-07-24,2023,30,"LV","Pipiens","L",8
"10799","LV-112",2023-07-24,2023,30,"LV","Tarsalis","L",188
"10800","LV-113",2023-07-24,2023,30,"LV","Tarsalis","L",100
"10801","LV-113",2023-07-24,2023,30,"LV","Pipiens","L",4
"10802","LV-118",2023-07-24,2023,30,"LV","Tarsalis","L",268
"10803","LV-118",2023-07-24,2023,30,"LV","Pipiens","L",20
"10804","LV-124",2023-07-24,2023,30,"LV","Pipiens","L",16
"10805","LV-124",2023-07-24,2023,30,"LV","Tarsalis","L",608
"10806","LV-125",2023-07-24,2023,30,"LV","Tarsalis","L",260
"10807","LV-125",2023-07-24,2023,30,"LV","Pipiens","L",22
"10808","LV-019",2023-07-25,2023,30,"LV","Pipiens","L",4
"10809","LV-019",2023-07-25,2023,30,"LV","Tarsalis","L",232
"10810","LV-020",2023-07-25,2023,30,"LV","Tarsalis","L",748
"10811","LV-020",2023-07-25,2023,30,"LV","Pipiens","L",1
"10812","LV-021",2023-07-25,2023,30,"LV","Tarsalis","L",264
"10813","LV-021",2023-07-25,2023,30,"LV","Pipiens","L",16
"10814","LV-042",2023-07-25,2023,30,"LV","Tarsalis","L",28
"10815","LV-067",2023-07-25,2023,30,"LV","Tarsalis","L",3
"10816","LV-087",2023-07-25,2023,30,"LV","Tarsalis","L",49
"10817","LV-114",2023-07-25,2023,30,"LV","Tarsalis","L",336
"10818","LV-120",2023-07-25,2023,30,"LV","Tarsalis","L",23
"10819","LV-010gr",2023-07-26,2023,30,"LV","Pipiens","G",81
"10820","LV-014",2023-07-26,2023,30,"LV","Pipiens","L",28
"10821","LV-014",2023-07-26,2023,30,"LV","Tarsalis","L",10
"10822","LV-097",2023-07-26,2023,30,"LV","Tarsalis","L",40
"10823","LV-098",2023-07-26,2023,30,"LV","Tarsalis","L",53
"10824","LV-098",2023-07-26,2023,30,"LV","Pipiens","L",3
"10825","LV-099",2023-07-26,2023,30,"LV","Pipiens","L",2
"10826","LV-099",2023-07-26,2023,30,"LV","Tarsalis","L",30
"10827","LV-102",2023-07-26,2023,30,"LV","Pipiens","L",48
"10828","LV-102",2023-07-26,2023,30,"LV","Tarsalis","L",352
"10829","LV-105",2023-07-26,2023,30,"LV","Pipiens","L",1
"10830","LV-105",2023-07-26,2023,30,"LV","Tarsalis","L",55
"10831","LV-121",2023-07-26,2023,30,"LV","Pipiens","L",1
"10832","LV-121",2023-07-26,2023,30,"LV","Tarsalis","L",116
"10833","LV-122",2023-07-26,2023,30,"LV","Pipiens","L",5
"10834","LV-122",2023-07-26,2023,30,"LV","Tarsalis","L",38
"10835","LC-010",2023-07-23,2023,30,"TT","Pipiens","L",16
"10836","LC-010",2023-07-23,2023,30,"TT","Tarsalis","L",624
"10837","LC-022",2023-07-23,2023,30,"TT","Tarsalis","L",528
"10838","LC-022",2023-07-23,2023,30,"TT","Pipiens","L",16
"10839","LC-048",2023-07-23,2023,30,"TT","Tarsalis","L",354
"10840","LC-050",2023-07-23,2023,30,"TT","Tarsalis","L",688
"10841","LC-050",2023-07-23,2023,30,"TT","Pipiens","L",32
"10842","LC-051",2023-07-23,2023,30,"TT","Tarsalis","L",148
"10843","LC-052",2023-07-23,2023,30,"TT","Pipiens","L",32
"10844","LC-052",2023-07-23,2023,30,"TT","Tarsalis","L",976
"10845","LC-057",2023-07-23,2023,30,"TT","Pipiens","L",32
"10846","LC-057",2023-07-23,2023,30,"TT","Tarsalis","L",2016
"10847","BC-25",2023-08-07,2023,32,"BC","Tarsalis","L",41
"10848","BC-11",2023-08-07,2023,32,"BC","Tarsalis","L",49
"10849","BC-27",2023-08-07,2023,32,"BC","Tarsalis","L",49
"10850","BC-26",2023-08-07,2023,32,"BC","Tarsalis","L",49
"10851","BC-04",2023-08-07,2023,32,"BC","Tarsalis","L",49
"10852","LC-001",2023-08-08,2023,32,"BE","Pipiens","L",13
"10853","LC-001",2023-08-08,2023,32,"BE","Tarsalis","L",124
"10854","LC-049",2023-08-08,2023,32,"BE","Pipiens","L",3
"10855","LC-049",2023-08-08,2023,32,"BE","Tarsalis","L",62
"10856","LC-053",2023-08-08,2023,32,"BE","Tarsalis","L",196
"10857","LC-053",2023-08-08,2023,32,"BE","Pipiens","L",1
"10858","LC-054",2023-08-08,2023,32,"BE","Tarsalis","L",124
"10859","LC-054",2023-08-08,2023,32,"BE","Pipiens","L",18
"10860","WC-055",2023-08-08,2023,32,"BE","Pipiens","L",15
"10861","WC-055",2023-08-08,2023,32,"BE","Tarsalis","L",80
"10862","FC-006",2023-08-06,2023,32,"NE","Tarsalis","L",10
"10863","FC-006",2023-08-06,2023,32,"NE","Pipiens","L",3
"10864","FC-014",2023-08-06,2023,32,"NE","Pipiens","L",55
"10865","FC-014",2023-08-06,2023,32,"NE","Tarsalis","L",25
"10866","FC-019",2023-08-06,2023,32,"NE","Tarsalis","L",20
"10867","FC-019",2023-08-06,2023,32,"NE","Pipiens","L",17
"10868","FC-034",2023-08-06,2023,32,"NE","Pipiens","L",2
"10869","FC-034",2023-08-06,2023,32,"NE","Tarsalis","L",33
"10870","FC-036",2023-08-06,2023,32,"NW","Tarsalis","L",36
"10871","FC-036",2023-08-06,2023,32,"NW","Pipiens","L",22
"10872","FC-038",2023-08-06,2023,32,"NE","Tarsalis","L",28
"10873","FC-038",2023-08-06,2023,32,"NE","Pipiens","L",11
"10874","FC-040",2023-08-06,2023,32,"NE","Pipiens","L",18
"10875","FC-040",2023-08-06,2023,32,"NE","Tarsalis","L",28
"10876","FC-040gr",2023-08-06,2023,32,"NE","Pipiens","G",13
"10877","FC-066",2023-08-06,2023,32,"NE","Pipiens","L",37
"10878","FC-066",2023-08-06,2023,32,"NE","Tarsalis","L",18
"10879","FC-066gr",2023-08-06,2023,32,"NE","Pipiens","G",9
"10880","FC-067",2023-08-06,2023,32,"NE","Pipiens","L",1
"10881","FC-067",2023-08-06,2023,32,"NE","Tarsalis","L",1
"10882","FC-069",2023-08-06,2023,32,"NE","Tarsalis","L",18
"10883","FC-069",2023-08-06,2023,32,"NE","Pipiens","L",5
"10884","FC-072",2023-08-06,2023,32,"NE","Tarsalis","L",29
"10885","FC-072",2023-08-06,2023,32,"NE","Pipiens","L",8
"10886","FC-091gr",2023-08-06,2023,32,"NE","Pipiens","G",18
"10887","FC-092gr",2023-08-06,2023,32,"NE","Pipiens","G",7
"10888","FC-001",2023-08-07,2023,32,"SW","Pipiens","L",3
"10889","FC-001",2023-08-07,2023,32,"SW","Tarsalis","L",8
"10890","FC-037",2023-08-07,2023,32,"SW","Pipiens","L",3
"10891","FC-037",2023-08-07,2023,32,"SW","Tarsalis","L",33
"10892","FC-049",2023-08-07,2023,32,"SW","Pipiens","L",2
"10893","FC-049",2023-08-07,2023,32,"SW","Tarsalis","L",2
"10894","FC-052",2023-08-07,2023,32,"NW","Pipiens","L",1
"10895","FC-052",2023-08-07,2023,32,"NW","Tarsalis","L",9
"10896","FC-057",2023-08-07,2023,32,"SW","Tarsalis","L",59
"10897","FC-057",2023-08-07,2023,32,"SW","Pipiens","L",6
"10898","FC-061",2023-08-07,2023,32,"NW","Tarsalis","L",27
"10899","FC-061",2023-08-07,2023,32,"NW","Pipiens","L",2
"10900","FC-063gr",2023-08-07,2023,32,"NW","Pipiens","G",36
"10901","FC-068",2023-08-07,2023,32,"SW","Tarsalis","L",7
"10902","FC-071",2023-08-07,2023,32,"SW","Pipiens","L",4
"10903","FC-071",2023-08-07,2023,32,"SW","Tarsalis","L",11
"10904","FC-089gr",2023-08-07,2023,32,"SW","Pipiens","G",2
"10905","FC-093",2023-08-07,2023,32,"SW","Tarsalis","L",8
"10906","FC-093",2023-08-07,2023,32,"SW","Pipiens","L",2
"10907","FC-004",2023-08-08,2023,32,"SE","Pipiens","L",8
"10908","FC-004",2023-08-08,2023,32,"SE","Tarsalis","L",47
"10909","FC-023",2023-08-08,2023,32,"SE","Pipiens","L",1
"10910","FC-023",2023-08-08,2023,32,"SE","Tarsalis","L",27
"10911","FC-027",2023-08-08,2023,32,"SE","Tarsalis","L",11
"10912","FC-027",2023-08-08,2023,32,"SE","Pipiens","L",12
"10913","FC-031",2023-08-08,2023,32,"SE","Tarsalis","L",41
"10914","FC-039",2023-08-08,2023,32,"SE","Tarsalis","L",24
"10915","FC-039",2023-08-08,2023,32,"SE","Pipiens","L",9
"10916","FC-046",2023-08-08,2023,32,"SE","Tarsalis","L",33
"10917","FC-046",2023-08-08,2023,32,"SE","Pipiens","L",7
"10918","FC-047",2023-08-08,2023,32,"SE","Tarsalis","L",19
"10919","FC-050",2023-08-08,2023,32,"SE","Pipiens","L",3
"10920","FC-050",2023-08-08,2023,32,"SE","Tarsalis","L",25
"10921","FC-053",2023-08-08,2023,32,"SE","Tarsalis","L",76
"10922","FC-053",2023-08-08,2023,32,"SE","Pipiens","L",5
"10923","FC-059",2023-08-08,2023,32,"SE","Tarsalis","L",33
"10924","FC-059",2023-08-08,2023,32,"SE","Pipiens","L",9
"10925","FC-064",2023-08-08,2023,32,"SE","Tarsalis","L",20
"10926","FC-064",2023-08-08,2023,32,"SE","Pipiens","L",9
"10927","FC-074",2023-08-08,2023,32,"SE","Pipiens","L",11
"10928","FC-074",2023-08-08,2023,32,"SE","Tarsalis","L",42
"10929","FC-075",2023-08-08,2023,32,"SE","Tarsalis","L",44
"10930","FC-075",2023-08-08,2023,32,"SE","Pipiens","L",10
"10931","FC-075gr",2023-08-08,2023,32,"SE","Tarsalis","G",4
"10932","FC-075gr",2023-08-08,2023,32,"SE","Pipiens","G",57
"10933","FC-088gr",2023-08-08,2023,32,"SE","Pipiens","G",213
"10934","FC-011",2023-08-09,2023,32,"NW","Tarsalis","L",3
"10935","FC-011",2023-08-09,2023,32,"NW","Pipiens","L",3
"10936","FC-015",2023-08-09,2023,32,"NW","Pipiens","L",6
"10937","FC-015",2023-08-09,2023,32,"NW","Tarsalis","L",8
"10938","FC-029",2023-08-09,2023,32,"SE","Pipiens","L",1
"10939","FC-029",2023-08-09,2023,32,"SE","Tarsalis","L",8
"10940","FC-029gr",2023-08-09,2023,32,"SE","Tarsalis","G",4
"10941","FC-029gr",2023-08-09,2023,32,"SE","Pipiens","G",25
"10942","FC-041",2023-08-09,2023,32,"NW","Pipiens","L",2
"10943","FC-041",2023-08-09,2023,32,"NW","Tarsalis","L",24
"10944","FC-054",2023-08-09,2023,32,"SE","Pipiens","L",6
"10945","FC-054",2023-08-09,2023,32,"SE","Tarsalis","L",20
"10946","FC-058",2023-08-09,2023,32,"SW","Tarsalis","L",11
"10947","FC-058",2023-08-09,2023,32,"SW","Pipiens","L",3
"10948","FC-060",2023-08-09,2023,32,"NW","Tarsalis","L",22
"10949","FC-060",2023-08-09,2023,32,"NW","Pipiens","L",7
"10950","FC-073",2023-08-09,2023,32,"NW","Pipiens","L",17
"10951","FC-073",2023-08-09,2023,32,"NW","Tarsalis","L",54
"10952","FC-090gr",2023-08-09,2023,32,"NW","Pipiens","G",30
"10953","LV-004",2023-08-06,2023,32,"LV","Pipiens","L",36
"10954","LV-004",2023-08-06,2023,32,"LV","Tarsalis","L",148
"10955","LV-066",2023-08-06,2023,32,"LV","Tarsalis","L",17
"10956","LV-066",2023-08-06,2023,32,"LV","Pipiens","L",8
"10957","LV-069",2023-08-06,2023,32,"LV","Tarsalis","L",46
"10958","LV-078",2023-08-06,2023,32,"LV","Tarsalis","L",77
"10959","LV-078",2023-08-06,2023,32,"LV","Pipiens","L",13
"10960","LV-079gr",2023-08-06,2023,32,"LV","Pipiens","G",10
"10961","LV-080",2023-08-06,2023,32,"LV","Tarsalis","L",264
"10962","LV-080",2023-08-06,2023,32,"LV","Pipiens","L",4
"10963","LV-088",2023-08-06,2023,32,"LV","Pipiens","L",2
"10964","LV-088",2023-08-06,2023,32,"LV","Tarsalis","L",45
"10965","LV-093",2023-08-06,2023,32,"LV","Pipiens","L",8
"10966","LV-093",2023-08-06,2023,32,"LV","Tarsalis","L",80
"10967","LV-095",2023-08-06,2023,32,"LV","Tarsalis","L",150
"10968","LV-095",2023-08-06,2023,32,"LV","Pipiens","L",45
"10969","LV-116",2023-08-06,2023,32,"LV","Pipiens","L",11
"10970","LV-116",2023-08-06,2023,32,"LV","Tarsalis","L",30
"10971","LV-117",2023-08-06,2023,32,"LV","Pipiens","L",108
"10972","LV-117",2023-08-06,2023,32,"LV","Tarsalis","L",112
"10973","LV-074",2023-08-07,2023,32,"LV","Tarsalis","L",56
"10974","LV-074",2023-08-07,2023,32,"LV","Pipiens","L",52
"10975","LV-074gr",2023-08-07,2023,32,"LV","Pipiens","G",60
"10976","LV-077",2023-08-07,2023,32,"LV","Tarsalis","L",28
"10977","LV-089",2023-08-07,2023,32,"LV","Pipiens","L",39
"10978","LV-089",2023-08-07,2023,32,"LV","Tarsalis","L",56
"10979","LV-100",2023-08-07,2023,32,"LV","Pipiens","L",5
"10980","LV-100",2023-08-07,2023,32,"LV","Tarsalis","L",11
"10981","LV-104",2023-08-07,2023,32,"LV","Tarsalis","L",71
"10982","LV-104",2023-08-07,2023,32,"LV","Pipiens","L",56
"10983","LV-110",2023-08-07,2023,32,"LV","Tarsalis","L",8
"10984","LV-112",2023-08-07,2023,32,"LV","Tarsalis","L",23
"10985","LV-112",2023-08-07,2023,32,"LV","Pipiens","L",21
"10986","LV-113",2023-08-07,2023,32,"LV","Tarsalis","L",13
"10987","LV-113",2023-08-07,2023,32,"LV","Pipiens","L",3
"10988","LV-118",2023-08-07,2023,32,"LV","Pipiens","L",1
"10989","LV-118",2023-08-07,2023,32,"LV","Tarsalis","L",10
"10990","LV-124",2023-08-07,2023,32,"LV","Pipiens","L",36
"10991","LV-124",2023-08-07,2023,32,"LV","Tarsalis","L",204
"10992","LV-125",2023-08-07,2023,32,"LV","Tarsalis","L",120
"10993","LV-019",2023-08-08,2023,32,"LV","Pipiens","L",12
"10994","LV-019",2023-08-08,2023,32,"LV","Tarsalis","L",108
"10995","LV-020",2023-08-08,2023,32,"LV","Tarsalis","L",512
"10996","LV-020",2023-08-08,2023,32,"LV","Pipiens","L",6
"10997","LV-021",2023-08-08,2023,32,"LV","Tarsalis","L",4
"10998","LV-042",2023-08-08,2023,32,"LV","Tarsalis","L",52
"10999","LV-042",2023-08-08,2023,32,"LV","Pipiens","L",20
"11000","LV-067",2023-08-08,2023,32,"LV","Tarsalis","L",27
"11001","LV-067",2023-08-08,2023,32,"LV","Pipiens","L",4
"11002","LV-087",2023-08-08,2023,32,"LV","Pipiens","L",10
"11003","LV-087",2023-08-08,2023,32,"LV","Tarsalis","L",124
"11004","LV-114",2023-08-08,2023,32,"LV","Tarsalis","L",60
"11005","LV-114",2023-08-08,2023,32,"LV","Pipiens","L",12
"11006","LV-120",2023-08-08,2023,32,"LV","Pipiens","L",4
"11007","LV-120",2023-08-08,2023,32,"LV","Tarsalis","L",48
"11008","LV-010gr",2023-08-09,2023,32,"LV","Pipiens","G",33
"11009","LV-014",2023-08-09,2023,32,"LV","Tarsalis","L",204
"11010","LV-014",2023-08-09,2023,32,"LV","Pipiens","L",24
"11011","LV-097",2023-08-09,2023,32,"LV","Tarsalis","L",96
"11012","LV-097",2023-08-09,2023,32,"LV","Pipiens","L",12
"11013","LV-098",2023-08-09,2023,32,"LV","Pipiens","L",4
"11014","LV-098",2023-08-09,2023,32,"LV","Tarsalis","L",116
"11015","LV-099",2023-08-09,2023,32,"LV","Tarsalis","L",28
"11016","LV-099",2023-08-09,2023,32,"LV","Pipiens","L",2
"11017","LV-102",2023-08-09,2023,32,"LV","Tarsalis","L",224
"11018","LV-102",2023-08-09,2023,32,"LV","Pipiens","L",168
"11019","LV-105",2023-08-09,2023,32,"LV","Pipiens","L",19
"11020","LV-105",2023-08-09,2023,32,"LV","Tarsalis","L",28
"11021","LV-121",2023-08-09,2023,32,"LV","Pipiens","L",4
"11022","LV-121",2023-08-09,2023,32,"LV","Tarsalis","L",40
"11023","LV-122",2023-08-09,2023,32,"LV","Pipiens","L",6
"11024","LV-122",2023-08-09,2023,32,"LV","Tarsalis","L",37
"11025","LC-010",2023-08-06,2023,32,"TT","Tarsalis","L",76
"11026","LC-010",2023-08-06,2023,32,"TT","Pipiens","L",8
"11027","LC-022",2023-08-06,2023,32,"TT","Tarsalis","L",13
"11028","LC-022",2023-08-06,2023,32,"TT","Pipiens","L",8
"11029","LC-048",2023-08-06,2023,32,"TT","Tarsalis","L",26
"11030","LC-048",2023-08-06,2023,32,"TT","Pipiens","L",4
"11031","LC-050",2023-08-06,2023,32,"TT","Pipiens","L",24
"11032","LC-050",2023-08-06,2023,32,"TT","Tarsalis","L",52
"11033","LC-051",2023-08-06,2023,32,"TT","Pipiens","L",20
"11034","LC-051",2023-08-06,2023,32,"TT","Tarsalis","L",64
"11035","LC-052",2023-08-06,2023,32,"TT","Pipiens","L",28
"11036","LC-052",2023-08-06,2023,32,"TT","Tarsalis","L",60
"11037","LC-057",2023-08-06,2023,32,"TT","Pipiens","L",41
"11038","LC-057",2023-08-06,2023,32,"TT","Tarsalis","L",115
"11039","BC-25",2023-08-14,2023,33,"BC","Tarsalis","L",24
"11040","BC-11",2023-08-14,2023,33,"BC","Tarsalis","L",29
"11041","BC-27",2023-08-14,2023,33,"BC","Tarsalis","L",49
"11042","BC-13",2023-08-14,2023,33,"BC","Tarsalis","L",48
"11043","BC-04",2023-08-14,2023,33,"BC","Tarsalis","L",31
"11044","LC-001",2023-08-15,2023,33,"BE","Pipiens","L",12
"11045","LC-001",2023-08-15,2023,33,"BE","Tarsalis","L",62
"11046","LC-049",2023-08-15,2023,33,"BE","Tarsalis","L",15
"11047","LC-053",2023-08-15,2023,33,"BE","Tarsalis","L",17
"11048","LC-053",2023-08-15,2023,33,"BE","Pipiens","L",11
"11049","LC-054",2023-08-15,2023,33,"BE","Tarsalis","L",228
"11050","LC-054",2023-08-15,2023,33,"BE","Pipiens","L",50
"11051","WC-055",2023-08-15,2023,33,"BE","Tarsalis","L",13
"11052","WC-055",2023-08-15,2023,33,"BE","Pipiens","L",7
"11053","FC-006",2023-08-13,2023,33,"NE","Pipiens","L",2
"11054","FC-014",2023-08-13,2023,33,"NE","Tarsalis","L",21
"11055","FC-014",2023-08-13,2023,33,"NE","Pipiens","L",23
"11056","FC-019",2023-08-13,2023,33,"NE","Tarsalis","L",37
"11057","FC-019",2023-08-13,2023,33,"NE","Pipiens","L",44
"11058","FC-034",2023-08-13,2023,33,"NE","Tarsalis","L",3
"11059","FC-036",2023-08-13,2023,33,"NW","Tarsalis","L",3
"11060","FC-036",2023-08-13,2023,33,"NW","Pipiens","L",4
"11061","FC-038",2023-08-13,2023,33,"NE","Tarsalis","L",14
"11062","FC-038",2023-08-13,2023,33,"NE","Pipiens","L",10
"11063","FC-040",2023-08-13,2023,33,"NE","Pipiens","L",57
"11064","FC-040",2023-08-13,2023,33,"NE","Tarsalis","L",75
"11065","FC-040gr",2023-08-13,2023,33,"NE","Pipiens","G",69
"11066","FC-066",2023-08-13,2023,33,"NE","Pipiens","L",52
"11067","FC-066",2023-08-13,2023,33,"NE","Tarsalis","L",10
"11068","FC-066gr",2023-08-13,2023,33,"NE","Pipiens","G",14
"11069","FC-066gr",2023-08-13,2023,33,"NE","Tarsalis","G",1
"11070","FC-067",2023-08-13,2023,33,"NE","Pipiens","L",1
"11071","FC-069",2023-08-13,2023,33,"NE","Tarsalis","L",10
"11072","FC-069",2023-08-13,2023,33,"NE","Pipiens","L",4
"11073","FC-072",2023-08-13,2023,33,"NE","Tarsalis","L",33
"11074","FC-072",2023-08-13,2023,33,"NE","Pipiens","L",8
"11075","FC-091gr",2023-08-13,2023,33,"NE","Pipiens","G",5
"11076","FC-092gr",2023-08-13,2023,33,"NE","Pipiens","G",40
"11077","FC-004",2023-08-14,2023,33,"SE","Tarsalis","L",5
"11078","FC-004",2023-08-14,2023,33,"SE","Pipiens","L",2
"11079","FC-023",2023-08-14,2023,33,"SE","Tarsalis","L",2
"11080","FC-027",2023-08-14,2023,33,"SE","Tarsalis","L",5
"11081","FC-027",2023-08-14,2023,33,"SE","Pipiens","L",1
"11082","FC-031",2023-08-14,2023,33,"SE","Tarsalis","L",6
"11083","FC-039",2023-08-14,2023,33,"SE","Tarsalis","L",13
"11084","FC-039",2023-08-14,2023,33,"SE","Pipiens","L",18
"11085","FC-046",2023-08-14,2023,33,"SE","Pipiens","L",1
"11086","FC-046",2023-08-14,2023,33,"SE","Tarsalis","L",3
"11087","FC-047",2023-08-14,2023,33,"SE","Pipiens","L",3
"11088","FC-047",2023-08-14,2023,33,"SE","Tarsalis","L",17
"11089","FC-050",2023-08-14,2023,33,"SE","Pipiens","L",2
"11090","FC-050",2023-08-14,2023,33,"SE","Tarsalis","L",5
"11091","FC-053",2023-08-14,2023,33,"SE","Tarsalis","L",5
"11092","FC-064",2023-08-14,2023,33,"SE","Tarsalis","L",7
"11093","FC-064",2023-08-14,2023,33,"SE","Pipiens","L",4
"11094","FC-074",2023-08-14,2023,33,"SE","Tarsalis","L",2
"11095","FC-074",2023-08-14,2023,33,"SE","Pipiens","L",2
"11096","FC-075",2023-08-14,2023,33,"SE","Pipiens","L",1
"11097","FC-075",2023-08-14,2023,33,"SE","Tarsalis","L",2
"11098","FC-075gr",2023-08-14,2023,33,"SE","Pipiens","G",3
"11099","FC-075gr",2023-08-14,2023,33,"SE","Tarsalis","G",1
"11100","FC-088gr",2023-08-14,2023,33,"SE","Pipiens","G",8
"11101","FC-011",2023-08-15,2023,33,"NW","Pipiens","L",11
"11102","FC-011",2023-08-15,2023,33,"NW","Tarsalis","L",3
"11103","FC-015",2023-08-15,2023,33,"NW","Tarsalis","L",8
"11104","FC-015",2023-08-15,2023,33,"NW","Pipiens","L",6
"11105","FC-041",2023-08-15,2023,33,"NW","Tarsalis","L",29
"11106","FC-041",2023-08-15,2023,33,"NW","Pipiens","L",5
"11107","FC-049",2023-08-15,2023,33,"SW","Tarsalis","L",4
"11108","FC-052",2023-08-15,2023,33,"NW","Tarsalis","L",5
"11109","FC-058",2023-08-15,2023,33,"SW","Tarsalis","L",10
"11110","FC-060",2023-08-15,2023,33,"NW","Tarsalis","L",3
"11111","FC-061",2023-08-15,2023,33,"NW","Pipiens","L",20
"11112","FC-061",2023-08-15,2023,33,"NW","Tarsalis","L",57
"11113","FC-063",2023-08-15,2023,33,"NW","Pipiens","L",4
"11114","FC-063gr",2023-08-15,2023,33,"NW","Pipiens","G",56
"11115","FC-073",2023-08-15,2023,33,"NW","Tarsalis","L",26
"11116","FC-073",2023-08-15,2023,33,"NW","Pipiens","L",10
"11117","FC-090gr",2023-08-15,2023,33,"NW","Pipiens","G",26
"11118","FC-001",2023-08-16,2023,33,"SW","Pipiens","L",10
"11119","FC-001",2023-08-16,2023,33,"SW","Tarsalis","L",18
"11120","FC-029",2023-08-16,2023,33,"SE","Tarsalis","L",17
"11121","FC-029gr",2023-08-16,2023,33,"SE","Pipiens","G",144
"11122","FC-037",2023-08-16,2023,33,"SW","Pipiens","L",77
"11123","FC-037",2023-08-16,2023,33,"SW","Tarsalis","L",165
"11124","FC-054",2023-08-16,2023,33,"SE","Tarsalis","L",29
"11125","FC-057",2023-08-16,2023,33,"SW","Tarsalis","L",25
"11126","FC-057",2023-08-16,2023,33,"SW","Pipiens","L",4
"11127","FC-062",2023-08-16,2023,33,"SW","Tarsalis","L",18
"11128","FC-068",2023-08-16,2023,33,"SW","Tarsalis","L",19
"11129","FC-068",2023-08-16,2023,33,"SW","Pipiens","L",3
"11130","FC-071",2023-08-16,2023,33,"SW","Tarsalis","L",11
"11131","FC-089gr",2023-08-16,2023,33,"SW","Pipiens","G",28
"11132","FC-093",2023-08-16,2023,33,"SW","Tarsalis","L",18
"11133","FC-093",2023-08-16,2023,33,"SW","Pipiens","L",3
"11134","LV-004",2023-08-13,2023,33,"LV","Tarsalis","L",44
"11135","LV-066",2023-08-13,2023,33,"LV","Pipiens","L",1
"11136","LV-066",2023-08-13,2023,33,"LV","Tarsalis","L",5
"11137","LV-069",2023-08-13,2023,33,"LV","Pipiens","L",1
"11138","LV-069",2023-08-13,2023,33,"LV","Tarsalis","L",27
"11139","LV-078",2023-08-13,2023,33,"LV","Tarsalis","L",27
"11140","LV-079gr",2023-08-13,2023,33,"LV","Pipiens","G",36
"11141","LV-080",2023-08-13,2023,33,"LV","Pipiens","L",16
"11142","LV-080",2023-08-13,2023,33,"LV","Tarsalis","L",64
"11143","LV-088",2023-08-13,2023,33,"LV","Pipiens","L",36
"11144","LV-088",2023-08-13,2023,33,"LV","Tarsalis","L",68
"11145","LV-093",2023-08-13,2023,33,"LV","Tarsalis","L",36
"11146","LV-093",2023-08-13,2023,33,"LV","Pipiens","L",12
"11147","LV-095",2023-08-13,2023,33,"LV","Pipiens","L",60
"11148","LV-095",2023-08-13,2023,33,"LV","Tarsalis","L",106
"11149","LV-116",2023-08-13,2023,33,"LV","Tarsalis","L",16
"11150","LV-116",2023-08-13,2023,33,"LV","Pipiens","L",8
"11151","LV-117",2023-08-13,2023,33,"LV","Tarsalis","L",25
"11152","LV-117",2023-08-13,2023,33,"LV","Pipiens","L",15
"11153","LV-074",2023-08-14,2023,33,"LV","Tarsalis","L",16
"11154","LV-074",2023-08-14,2023,33,"LV","Pipiens","L",5
"11155","LV-074gr",2023-08-14,2023,33,"LV","Pipiens","G",33
"11156","LV-077",2023-08-14,2023,33,"LV","Pipiens","L",3
"11157","LV-077",2023-08-14,2023,33,"LV","Tarsalis","L",20
"11158","LV-089",2023-08-14,2023,33,"LV","Tarsalis","L",304
"11159","LV-089",2023-08-14,2023,33,"LV","Pipiens","L",50
"11160","LV-100",2023-08-14,2023,33,"LV","Pipiens","L",5
