"trap_id","zone","zone2","trap_date","year","week","spp","spp0","method","trap_status","total"
"LV-112","LV","LV",2020-08-17,2020,34,"Pipiens","Culex pipiens","L","culex",1
"LV-112","LV","LV",2020-08-17,2020,34,"non culex","Culiseta inornata","L","culex",1
"LV-113","LV","LV",2020-08-17,2020,34,"non culex","Aedes vexans","L","culex",4
"LV-113","LV","LV",2020-08-17,2020,34,"Tarsalis","Culex tarsalis","L","culex",6
"LV-118","LV","LV",2020-08-17,2020,34,"non culex","Aedes vexans","L","culex",1
"LV-118","LV","LV",2020-08-17,2020,34,"non culex","Anopheles freeborni","L","culex",5
"LV-118","LV","LV",2020-08-17,2020,34,"Tarsalis","Culex tarsalis","L","culex",14
"LV-124","LV","LV",2020-08-17,2020,34,"non culex","Aedes vexans","L","culex",3
"LV-124","LV","LV",2020-08-17,2020,34,"Tarsalis","Culex tarsalis","L","culex",12
"LV-124","LV","LV",2020-08-17,2020,34,"non culex","Anopheles freeborni","L","culex",2
"LV-125","LV","LV",2020-08-17,2020,34,"non culex","Aedes vexans","L","no culex",2
"FC-006","NE","FC",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",4
"FC-006","NE","FC",2020-08-16,2020,33,"Pipiens","Culex pipiens","L","culex",50
"FC-006","NE","FC",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",22
"FC-006","NE","FC",2020-08-16,2020,33,"non culex","Culiseta inornata","L","culex",2
"FC-014","NE","FC",2020-08-16,2020,33,"non culex","Aedes dorsalis","L","culex",1
"FC-014","NE","FC",2020-08-16,2020,33,"non culex","Anopheles freeborni","L","culex",1
"FC-014","NE","FC",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",79
"FC-014","NE","FC",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",4
"FC-014","NE","FC",2020-08-16,2020,33,"Pipiens","Culex pipiens","L","culex",46
"FC-014","NE","FC",2020-08-16,2020,33,"non culex","Aedes melanimon","L","culex",2
"FC-019","NE","FC",2020-08-16,2020,33,"Pipiens","Culex pipiens","L","culex",18
"FC-019","NE","FC",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",42
"FC-019","NE","FC",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",5
"FC-034","NE","FC",2020-08-16,2020,33,"non culex","Anopheles freeborni","L","culex",3
"FC-034","NE","FC",2020-08-16,2020,33,"non culex","Aedes melanimon","L","culex",3
"FC-034","NE","FC",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",36
"FC-034","NE","FC",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",24
"FC-034","NE","FC",2020-08-16,2020,33,"non culex","Aedes dorsalis","L","culex",4
"FC-036","NW","FC",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",39
"FC-036","NW","FC",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",35
"FC-036","NW","FC",2020-08-16,2020,33,"non culex","Anopheles freeborni","L","culex",1
"FC-036","NW","FC",2020-08-16,2020,33,"Pipiens","Culex pipiens","L","culex",8
"FC-036","NW","FC",2020-08-16,2020,33,"non culex","Aedes dorsalis","L","culex",5
"FC-038","NE","FC",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",1
"FC-038","NE","FC",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",25
"FC-040","NE","FC",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",18
"FC-040","NE","FC",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",34
"FC-040","NE","FC",2020-08-16,2020,33,"non culex","Aedes dorsalis","L","culex",3
"FC-040","NE","FC",2020-08-16,2020,33,"Pipiens","Culex pipiens","L","culex",14
"FC-040GR","NE","FC",2020-08-16,2020,33,"Pipiens","Culex pipiens","G","culex",88
"FC-066","NE","FC",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",47
"FC-066","NE","FC",2020-08-16,2020,33,"non culex","Coquillettidia perturbans","L","culex",3
"FC-066","NE","FC",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",54
"FC-066","NE","FC",2020-08-16,2020,33,"non culex","Anopheles freeborni","L","culex",7
"FC-066","NE","FC",2020-08-16,2020,33,"Pipiens","Culex pipiens","L","culex",22
"FC-066","NE","FC",2020-08-16,2020,33,"non culex","Aedes melanimon","L","culex",3
"FC-066","NE","FC",2020-08-16,2020,33,"non culex","Culiseta inornata","L","culex",2
"FC-066GR","NE","FC",2020-08-16,2020,33,"Pipiens","Culex pipiens","G","culex",45
"FC-067","NE","FC",2020-08-16,2020,33,"none","Trap Malfunction","L","malfunction",0
"FC-069","NE","FC",2020-08-16,2020,33,"non culex","Aedes melanimon","L","culex",1
"FC-069","NE","FC",2020-08-16,2020,33,"Pipiens","Culex pipiens","L","culex",4
"FC-069","NE","FC",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",72
"FC-069","NE","FC",2020-08-16,2020,33,"non culex","Aedes dorsalis","L","culex",1
"FC-069","NE","FC",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",10
"FC-072","NE","FC",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",16
"FC-072","NE","FC",2020-08-16,2020,33,"Pipiens","Culex pipiens","L","culex",16
"FC-091GR","NE","FC",2020-08-16,2020,33,"Pipiens","Culex pipiens","G","culex",10
"FC-092GR","NE","FC",2020-08-16,2020,33,"Pipiens","Culex pipiens","G","culex",80
"LV-004","LV","LV",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",1
"LV-004","LV","LV",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",2
"LV-066","LV","LV",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",3
"LV-066","LV","LV",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",29
"LV-069","LV","LV",2020-08-16,2020,33,"Pipiens","Culex pipiens","L","culex",2
"LV-069","LV","LV",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",14
"LV-078","LV","LV",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",7
"LV-078","LV","LV",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",18
"LV-079GR","LV","LV",2020-08-16,2020,33,"Pipiens","Culex pipiens","G","culex",9
"LV-080","LV","LV",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",46
"LV-080","LV","LV",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",6
"LV-080","LV","LV",2020-08-16,2020,33,"Pipiens","Culex pipiens","L","culex",3
"LV-088","LV","LV",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",4
"LV-093","LV","LV",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",4
"LV-093","LV","LV",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",31
"LV-095","LV","LV",2020-08-16,2020,33,"non culex","Aedes vexans","L","culex",2
"LV-095","LV","LV",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",7
"LV-116","LV","LV",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",17
"LV-117","LV","LV",2020-08-16,2020,33,"Tarsalis","Culex tarsalis","L","culex",5
"FC-001","SW","FC",2020-08-12,2020,33,"non culex","Aedes dorsalis","L","culex",3
"FC-001","SW","FC",2020-08-12,2020,33,"Pipiens","Culex pipiens","L","culex",1
"FC-001","SW","FC",2020-08-12,2020,33,"non culex","Aedes vexans","L","culex",1
"FC-001","SW","FC",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",2
"FC-029","SE","FC",2020-08-12,2020,33,"non culex","Anopheles freeborni","L","culex",1
"FC-029","SE","FC",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",12
"FC-029","SE","FC",2020-08-12,2020,33,"non culex","Aedes dorsalis","L","culex",2
"FC-029","SE","FC",2020-08-12,2020,33,"Pipiens","Culex pipiens","L","culex",10
"FC-029","SE","FC",2020-08-12,2020,33,"non culex","Aedes vexans","L","culex",3
"FC-029GR","SE","FC",2020-08-12,2020,33,"Pipiens","Culex pipiens","G","culex",149
"FC-037","SW","FC",2020-08-12,2020,33,"non culex","Aedes vexans","L","culex",2
"FC-037","SW","FC",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",50
"FC-037","SW","FC",2020-08-12,2020,33,"Pipiens","Culex pipiens","L","culex",38
"FC-037","SW","FC",2020-08-12,2020,33,"non culex","Anopheles freeborni","L","culex",1
"FC-037","SW","FC",2020-08-12,2020,33,"non culex","Aedes trivittatus","L","culex",1
"FC-054","SE","FC",2020-08-12,2020,33,"non culex","Aedes vexans","L","culex",3
"FC-054","SE","FC",2020-08-12,2020,33,"Pipiens","Culex pipiens","L","culex",1
"FC-054","SE","FC",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",3
"FC-057","SW","FC",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",10
"FC-062","SW","FC",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",6
"FC-062","SW","FC",2020-08-12,2020,33,"Pipiens","Culex pipiens","L","culex",7
"FC-068","SW","FC",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",6
"FC-068","SW","FC",2020-08-12,2020,33,"non culex","Anopheles freeborni","L","culex",1
"FC-068","SW","FC",2020-08-12,2020,33,"non culex","Aedes vexans","L","culex",1
"FC-071","SW","FC",2020-08-12,2020,33,"non culex","Aedes vexans","L","culex",1
"FC-071","SW","FC",2020-08-12,2020,33,"Pipiens","Culex pipiens","L","culex",10
"FC-071","SW","FC",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",5
"FC-089GR","SW","FC",2020-08-12,2020,33,"none","No Mosquitoes","G","no mosquitoes",0
"FC-093","SW","FC",2020-08-12,2020,33,"Pipiens","Culex pipiens","L","culex",6
"FC-093","SW","FC",2020-08-12,2020,33,"non culex","Aedes vexans","L","culex",36
"FC-093","SW","FC",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",24
"LV-010GR","LV","LV",2020-08-12,2020,33,"Pipiens","Culex pipiens","G","culex",16
"LV-014","LV","LV",2020-08-12,2020,33,"non culex","Anopheles freeborni","L","culex",4
"LV-014","LV","LV",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",3
"LV-097","LV","LV",2020-08-12,2020,33,"non culex","Culiseta inornata","L","culex",2
"LV-097","LV","LV",2020-08-12,2020,33,"non culex","Aedes vexans","L","culex",19
"LV-097","LV","LV",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",63
"LV-097","LV","LV",2020-08-12,2020,33,"non culex","Aedes melanimon","L","culex",1
"LV-097","LV","LV",2020-08-12,2020,33,"non culex","Anopheles freeborni","L","culex",3
"LV-098","LV","LV",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",12
"LV-098","LV","LV",2020-08-12,2020,33,"Pipiens","Culex pipiens","L","culex",2
"LV-099","LV","LV",2020-08-12,2020,33,"non culex","Aedes vexans","L","culex",15
"LV-099","LV","LV",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",21
"LV-102","LV","LV",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",10
"LV-102","LV","LV",2020-08-12,2020,33,"non culex","Aedes vexans","L","culex",6
"LV-102","LV","LV",2020-08-12,2020,33,"non culex","Anopheles freeborni","L","culex",7
"LV-105","LV","LV",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",18
"LV-105","LV","LV",2020-08-12,2020,33,"non culex","Aedes vexans","L","culex",4
"LV-105","LV","LV",2020-08-12,2020,33,"non culex","Anopheles freeborni","L","culex",1
"LV-121","LV","LV",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",7
"LV-121","LV","LV",2020-08-12,2020,33,"Pipiens","Culex pipiens","L","culex",1
"LV-122","LV","LV",2020-08-12,2020,33,"non culex","Aedes vexans","L","culex",9
"LV-122","LV","LV",2020-08-12,2020,33,"Tarsalis","Culex tarsalis","L","culex",40
"FC-011","NW","FC",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",5
"FC-011","NW","FC",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",14
"FC-011","NW","FC",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",4
"FC-015","NW","FC",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",3
"FC-015","NW","FC",2020-08-11,2020,33,"non culex","Aedes melanimon","L","culex",1
"FC-015","NW","FC",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",7
"FC-041","NW","FC",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",15
"FC-041","NW","FC",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",5
"FC-041","NW","FC",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",29
"FC-049","SW","FC",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",19
"FC-049","SW","FC",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",10
"FC-052","NW","FC",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",7
"FC-052","NW","FC",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",6
"FC-052","NW","FC",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",4
"FC-058","SW","FC",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",2
"FC-058","SW","FC",2020-08-11,2020,33,"non culex","Aedes melanimon","L","culex",1
"FC-058","SW","FC",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",3
"FC-058","SW","FC",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",3
"FC-060","NW","FC",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",6
"FC-061","NW","FC",2020-08-11,2020,33,"non culex","Aedes melanimon","L","culex",1
"FC-061","NW","FC",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",4
"FC-061","NW","FC",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",7
"FC-061","NW","FC",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",22
"FC-063","NW","FC",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",16
"FC-063","NW","FC",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",3
"FC-063","NW","FC",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",2
"FC-063GR","NW","FC",2020-08-11,2020,33,"Pipiens","Culex pipiens","G","culex",78
"FC-073","NW","FC",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",8
"FC-073","NW","FC",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",12
"FC-073","NW","FC",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",1
"FC-090GR","NW","FC",2020-08-11,2020,33,"Pipiens","Culex pipiens","G","culex",25
"LC-001","BE","BE",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",10
"LC-001","BE","BE",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",6
"LC-049","BE","BE",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",7
"LC-049","BE","BE",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",2
"LC-053","BE","BE",2020-08-11,2020,33,"non culex","Aedes melanimon","L","culex",1
"LC-053","BE","BE",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",19
"LC-053","BE","BE",2020-08-11,2020,33,"non culex","Anopheles freeborni","L","culex",5
"LC-053","BE","BE",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",17
"LC-053","BE","BE",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",1
"LC-054","BE","BE",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",9
"LC-054","BE","BE",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",2
"LC-054","BE","BE",2020-08-11,2020,33,"non culex","Anopheles freeborni","L","culex",1
"LV-020","LV","LV",2020-08-11,2020,33,"non culex","Anopheles freeborni","L","culex",2
"LV-020","LV","LV",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",45
"LV-020","LV","LV",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",23
"LV-021","LV","LV",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",2
"LV-042","LV","LV",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",30
"LV-042","LV","LV",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",1
"LV-042","LV","LV",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",5
"LV-042","LV","LV",2020-08-11,2020,33,"non culex","Anopheles freeborni","L","culex",6
"LV-067","LV","LV",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",6
"LV-067","LV","LV",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",7
"LV-067","LV","LV",2020-08-11,2020,33,"non culex","Anopheles freeborni","L","culex",1
"LV-067","LV","LV",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",1
"LV-067","LV","LV",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",4
"LV-067","LV","LV",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",2
"LV-087","LV","LV",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",8
"LV-087","LV","LV",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",2
"LV-087","LV","LV",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",1
"LV-114","LV","LV",2020-08-11,2020,33,"non culex","Culiseta inornata","L","culex",1
"LV-114","LV","LV",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",3
"LV-114","LV","LV",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",26
"LV-120","LV","LV",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",4
"LV-120","LV","LV",2020-08-11,2020,33,"non culex","Aedes melanimon","L","culex",1
"LV-120","LV","LV",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",14
"WC-055","BE","BE",2020-08-11,2020,33,"non culex","Aedes dorsalis","L","culex",2
"WC-055","BE","BE",2020-08-11,2020,33,"Pipiens","Culex pipiens","L","culex",1
"WC-055","BE","BE",2020-08-11,2020,33,"Tarsalis","Culex tarsalis","L","culex",6
"WC-055","BE","BE",2020-08-11,2020,33,"non culex","Anopheles freeborni","L","culex",1
"WC-055","BE","BE",2020-08-11,2020,33,"non culex","Aedes melanimon","L","culex",4
"WC-055","BE","BE",2020-08-11,2020,33,"non culex","Aedes vexans","L","culex",3
"FC-004","SE","FC",2020-08-10,2020,33,"non culex","Culiseta inornata","L","culex",2
"FC-004","SE","FC",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",50
"FC-004","SE","FC",2020-08-10,2020,33,"non culex","Anopheles freeborni","L","culex",1
"FC-004","SE","FC",2020-08-10,2020,33,"non culex","Aedes dorsalis","L","culex",2
"FC-004","SE","FC",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",46
"FC-023","SE","FC",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",5
"FC-023","SE","FC",2020-08-10,2020,33,"non culex","Coquillettidia perturbans","L","culex",7
"FC-023","SE","FC",2020-08-10,2020,33,"non culex","Aedes dorsalis","L","culex",2
"FC-027","SE","FC",2020-08-10,2020,33,"non culex","Anopheles freeborni","L","culex",1
"FC-027","SE","FC",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",97
"FC-027","SE","FC",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",128
"FC-031","SE","FC",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",1
"FC-031","SE","FC",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",1
"FC-031","SE","FC",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",1
"FC-039","SE","FC",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",15
"FC-039","SE","FC",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",2
"FC-039","SE","FC",2020-08-10,2020,33,"non culex","Aedes dorsalis","L","culex",13
"FC-046","SE","FC",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",24
"FC-046","SE","FC",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",48
"FC-047","SE","FC",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",10
"FC-047","SE","FC",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",9
"FC-050","SE","FC",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",2
"FC-050","SE","FC",2020-08-10,2020,33,"non culex","Culiseta inornata","L","culex",1
"FC-050","SE","FC",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",114
"FC-050","SE","FC",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",13
"FC-053","SE","FC",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",43
"FC-053","SE","FC",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",2
"FC-059","SE","FC",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",7
"FC-059","SE","FC",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",14
"FC-059","SE","FC",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",1
"FC-064","SE","FC",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",8
"FC-064","SE","FC",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",16
"FC-064","SE","FC",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",9
"FC-074","SE","FC",2020-08-10,2020,33,"non culex","Aedes dorsalis","L","culex",1
"FC-074","SE","FC",2020-08-10,2020,33,"non culex","Anopheles freeborni","L","culex",1
"FC-074","SE","FC",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",19
"FC-074","SE","FC",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",1
"FC-074","SE","FC",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",27
"FC-075","SE","FC",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",7
"FC-075","SE","FC",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",3
"FC-075","SE","FC",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",17
"FC-075GR","SE","FC",2020-08-10,2020,33,"Pipiens","Culex pipiens","G","culex",71
"FC-088GR","SE","FC",2020-08-10,2020,33,"Pipiens","Culex pipiens","G","culex",342
"LV-074","LV","LV",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",3
"LV-074","LV","LV",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",3
"LV-074","LV","LV",2020-08-10,2020,33,"non culex","Anopheles freeborni","L","culex",4
"LV-074GR","LV","LV",2020-08-10,2020,33,"Pipiens","Culex pipiens","G","culex",15
"LV-077","LV","LV",2020-08-10,2020,33,"non culex","Anopheles freeborni","L","culex",1
"LV-077","LV","LV",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",4
"LV-089","LV","LV",2020-08-10,2020,33,"non culex","Culiseta inornata","L","culex",2
"LV-089","LV","LV",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",4
"LV-089","LV","LV",2020-08-10,2020,33,"non culex","Aedes melanimon","L","culex",1
"LV-089","LV","LV",2020-08-10,2020,33,"non culex","Anopheles freeborni","L","culex",3
"LV-089","LV","LV",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",29
"LV-089","LV","LV",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",8
"LV-100","LV","LV",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",5
"LV-100","LV","LV",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",19
"LV-104","LV","LV",2020-08-10,2020,33,"non culex","Anopheles freeborni","L","culex",11
"LV-104","LV","LV",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",4
"LV-104","LV","LV",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",21
"LV-104","LV","LV",2020-08-10,2020,33,"non culex","Culiseta inornata","L","culex",4
"LV-104","LV","LV",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",6
"LV-110","LV","LV",2020-08-10,2020,33,"non culex","Anopheles freeborni","L","culex",4
"LV-110","LV","LV",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",8
"LV-110","LV","LV",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",3
"LV-112","LV","LV",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",13
"LV-112","LV","LV",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",3
"LV-112","LV","LV",2020-08-10,2020,33,"non culex","Anopheles freeborni","L","culex",3
"LV-112","LV","LV",2020-08-10,2020,33,"non culex","Culiseta inornata","L","culex",2
"LV-113","LV","LV",2020-08-10,2020,33,"non culex","Anopheles freeborni","L","culex",2
"LV-113","LV","LV",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",13
"LV-113","LV","LV",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",1
"LV-113","LV","LV",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",6
"LV-118","LV","LV",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",4
"LV-118","LV","LV",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",1
"LV-124","LV","LV",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",6
"LV-124","LV","LV",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",2
"LV-125","LV","LV",2020-08-10,2020,33,"non culex","Aedes vexans","L","culex",11
"LV-125","LV","LV",2020-08-10,2020,33,"Pipiens","Culex pipiens","L","culex",7
"LV-125","LV","LV",2020-08-10,2020,33,"Tarsalis","Culex tarsalis","L","culex",53
"LV-125","LV","LV",2020-08-10,2020,33,"non culex","Anopheles freeborni","L","culex",6
"LV-125","LV","LV",2020-08-10,2020,33,"non culex","Culiseta inornata","L","culex",4
"FC-006","NE","FC",2020-08-09,2020,32,"Tarsalis","Culex tarsalis","L","culex",16
"FC-006","NE","FC",2020-08-09,2020,32,"Pipiens","Culex pipiens","L","culex",9
"FC-006","NE","FC",2020-08-09,2020,32,"non culex","Aedes vexans","L","culex",1
"FC-014","NE","FC",2020-08-09,2020,32,"non culex","Culiseta inornata","L","culex",3
"FC-014","NE","FC",2020-08-09,2020,32,"non culex","Aedes vexans","L","culex",11
"FC-014","NE","FC",2020-08-09,2020,32,"Pipiens","Culex pipiens","L","culex",33
"FC-014","NE","FC",2020-08-09,2020,32,"non culex","Aedes melanimon","L","culex",2
"FC-014","NE","FC",2020-08-09,2020,32,"Tarsalis","Culex tarsalis","L","culex",87
"FC-019","NE","FC",2020-08-09,2020,32,"non culex","Culiseta inornata","L","culex",4
"FC-019","NE","FC",2020-08-09,2020,32,"Tarsalis","Culex tarsalis","L","culex",104
"FC-019","NE","FC",2020-08-09,2020,32,"non culex","Aedes vexans","L","culex",8
"FC-019","NE","FC",2020-08-09,2020,32,"Pipiens","Culex pipiens","L","culex",14
"FC-034","NE","FC",2020-08-09,2020,32,"non culex","Aedes dorsalis","L","culex",4
"FC-034","NE","FC",2020-08-09,2020,32,"non culex","Aedes vexans","L","culex",12
"FC-034","NE","FC",2020-08-09,2020,32,"Tarsalis","Culex tarsalis","L","culex",63
"FC-036","NW","FC",2020-08-09,2020,32,"non culex","Aedes vexans","L","culex",5
"FC-036","NW","FC",2020-08-09,2020,32,"Tarsalis","Culex tarsalis","L","culex",50
