year,week,zone,spp,pools_L,pools_G,n_pools,pos_pools_L,pos_pools_G,n_pos_pools,mosq_L,mosq_G,mosq,trap_L,abund,pir,pir_lci,pir_uci,vi,vi_lci,vi_uci
2017,36,NW,Pipiens,2,1,3,0,0,0,16,14,30,9,1.78,0.0000,0.0000,0.0770,0,0,0.1371
2017,36,NW,Tarsalis,4,0,4,0,0,0,24,0,24,9,2.67,0.0000,0.0000,0.0998,0,0,0.2665
2017,36,NW,All,6,1,7,0,0,0,40,14,54,18,4.45,0.0000,0.0000,0.0907,0,0,0.4036
2017,36,NE,Pipiens,6,4,10,0,0,0,47,70,117,10,4.7,0.0000,0.0000,0.0254,0,0,0.1194
2017,36,NE,Tarsalis,5,0,5,0,0,0,14,0,14,10,1.4,0.0000,0.0000,0.1750,0,0,0.245
2017,36,NE,All,11,4,15,0,0,0,61,70,131,20,6.1,0.0000,0.0000,0.0597,0,0,0.3644
2017,36,SE,Pipiens,7,3,10,0,1,1,49,12,61,15,3.27,0.0161,0.0010,0.0760,0.0526,0.0033,0.2485
2017,36,SE,Tarsalis,6,0,6,0,0,0,13,0,13,15,0.87,0.0000,0.0000,0.1986,0,0,0.1728
2017,36,SE,All,13,3,16,0,1,1,62,12,74,30,4.14,0.0127,0.0008,0.1018,0.0526,0.0033,0.4213
2017,36,SW,Pipiens,3,0,3,0,0,0,4,0,4,9,0.44,0.0000,0.0000,0.4507,0,0,0.1983
2017,36,SW,Tarsalis,4,0,4,0,0,0,16,0,16,9,1.78,0.0000,0.0000,0.1270,0,0,0.2261
2017,36,SW,All,7,0,7,0,0,0,20,0,20,18,2.22,0.0000,0.0000,0.1912,0,0,0.4244
2017,36,FC,Pipiens,19,8,27,0,1,1,128,96,224,49,2.61,0.0044,0.0003,0.0210,0.0115,8.00E-04,0.0548
2017,36,FC,Tarsalis,23,0,23,0,0,0,105,0,105,49,2.14,0.0000,0.0000,0.0307,0,0,0.0657
2017,36,FC,All,42,8,50,0,1,1,233,96,329,98,4.75,0.0024,0.0002,0.0254,0.0115,8.00E-04,0.1205
2017,36,LV,Pipiens,1,0,1,0,0,0,12,0,12,6,2,0.0000,0.0000,0.1232,0,0,0.2464
2017,36,LV,Tarsalis,4,0,4,0,0,0,38,0,38,6,6.33,0.0000,0.0000,0.0569,0,0,0.3602
2017,36,LV,All,5,0,5,0,0,0,50,0,50,12,8.33,0.0000,0.0000,0.0728,0,0,0.6066
2018,24,NW,Pipiens,6,1,7,0,0,0,18,4,22,9,2,0.0000,0.0000,0.1254,0,0,0.2508
2018,24,NW,Tarsalis,8,0,8,0,0,0,76,0,76,9,8.44,0.0000,0.0000,0.0361,0,0,0.3047
2018,24,NW,All,14,1,15,0,0,0,94,4,98,18,10.44,0.0000,0.0000,0.0532,0,0,0.5555
2018,24,NE,Pipiens,0,2,2,0,0,0,0,6,6,10,0,0.0000,0.0000,0.2923,0,0,0
2018,24,NE,Tarsalis,9,0,9,0,0,0,65,0,65,10,6.5,0.0000,0.0000,0.0388,0,0,0.2522
2018,24,NE,All,9,2,11,0,0,0,65,6,71,20,6.5,0.0000,0.0000,0.0388,0,0,0.2522
2018,24,SE,Pipiens,6,4,10,0,0,0,13,88,101,15,0.87,0.0000,0.0000,0.0250,0,0,0.0218
2018,24,SE,Tarsalis,16,0,16,0,0,0,216,0,216,15,14.4,0.0000,0.0000,0.0149,0,0,0.2146
2018,24,SE,All,22,4,26,0,0,0,229,88,317,30,15.27,0.0000,0.0000,0.0155,0,0,0.2364
2018,24,SW,Pipiens,2,1,3,0,0,0,2,2,4,9,0.22,0.0000,0.0000,0.4507,0,0,0.0992
2018,24,SW,Tarsalis,6,0,6,0,0,0,31,0,31,9,3.44,0.0000,0.0000,0.0860,0,0,0.2958
2018,24,SW,All,8,1,9,0,0,0,33,2,35,18,3.66,0.0000,0.0000,0.1079,0,0,0.395
2018,24,FC,Pipiens,14,8,22,0,0,0,33,100,133,53,0.62,0.0000,0.0000,0.0218,0,0,0.0135
2018,24,FC,Tarsalis,49,0,49,0,0,0,602,0,602,53,11.36,0.0000,0.0000,0.0059,0,0,0.067
2018,24,FC,All,63,8,71,0,0,0,635,100,735,106,11.98,0.0000,0.0000,0.0067,0,0,0.0805
2018,24,LV,Tarsalis,6,0,6,0,0,0,121,0,121,6,20.17,0.0000,0.0000,0.0218,0,0,0.4397
2018,24,LV,All,6,0,6,0,0,0,121,0,121,6,20.17,0.0000,0.0000,0.0218,0,0,0.4397
2018,24,BE,Tarsalis,4,0,4,0,0,0,93,0,93,4,23.25,0.0000,0.0000,0.0258,0,0,0.5998
2018,24,BE,All,4,0,4,0,0,0,93,0,93,4,23.25,0.0000,0.0000,0.0258,0,0,0.5998
2018,25,NW,Pipiens,2,2,4,0,0,0,4,12,16,9,0.44,0.0000,0.0000,0.1425,0,0,0.0627
2018,25,NW,Tarsalis,3,0,3,0,0,0,23,0,23,9,2.56,0.0000,0.0000,0.0731,0,0,0.1871
2018,25,NW,All,5,2,7,0,0,0,27,12,39,18,3,0.0000,0.0000,0.0833,0,0,0.2498
2018,25,NE,Pipiens,4,3,7,0,0,0,9,25,34,10,0.9,0.0000,0.0000,0.0730,0,0,0.0657
2018,25,NE,Tarsalis,8,0,8,0,0,0,22,0,22,10,2.2,0.0000,0.0000,0.1270,0,0,0.2794
2018,25,NE,All,12,3,15,0,0,0,31,25,56,20,3.1,0.0000,0.0000,0.1113,0,0,0.3451
2018,25,SE,Pipiens,4,3,7,0,0,0,28,77,105,15,1.87,0.0000,0.0000,0.0259,0,0,0.0484
2018,25,SE,Tarsalis,14,0,14,0,0,0,260,0,260,15,17.33,0.0000,0.0000,0.0118,0,0,0.2045
2018,25,SE,All,18,3,21,0,0,0,288,77,365,30,19.2,0.0000,0.0000,0.0132,0,0,0.2529
2018,25,SW,Pipiens,2,0,2,0,0,0,4,0,4,9,0.44,0.0000,0.0000,0.4149,0,0,0.1826
2018,25,SW,Tarsalis,7,0,7,0,0,0,25,0,25,9,2.78,0.0000,0.0000,0.1037,0,0,0.2883
2018,25,SW,All,9,0,9,0,0,0,29,0,29,18,3.22,0.0000,0.0000,0.1462,0,0,0.4709
2018,25,FC,Pipiens,15,8,23,0,0,0,51,114,165,53,0.96,0.0000,0.0000,0.0192,0,0,0.0184
2018,25,FC,Tarsalis,40,0,40,0,0,0,462,0,462,53,8.72,0.0000,0.0000,0.0074,0,0,0.0645
2018,25,FC,All,55,8,63,0,0,0,513,114,627,106,9.68,0.0000,0.0000,0.0086,0,0,0.0829
2018,25,LV,Pipiens,2,0,2,0,0,0,3,0,3,6,0.5,0.0000,0.0000,0.4991,0,0,0.2496
2018,25,LV,Tarsalis,4,0,4,0,0,0,110,0,110,6,18.33,0.0000,0.0000,0.0220,0,0,0.4033
2018,25,LV,All,6,0,6,0,0,0,113,0,113,12,18.83,0.0000,0.0000,0.0347,0,0,0.6529
2018,25,BE,Pipiens,1,0,1,0,0,0,3,0,3,4,0.75,0.0000,0.0000,0.4089,0,0,0.3067
2018,25,BE,Tarsalis,4,0,4,0,0,0,22,0,22,4,5.5,0.0000,0.0000,0.0986,0,0,0.5423
2018,25,BE,All,5,0,5,0,0,0,25,0,25,8,6.25,0.0000,0.0000,0.1358,0,0,0.849
2018,26,NW,Pipiens,4,2,6,0,0,0,30,36,66,9,3.33,0.0000,0.0000,0.0411,0,0,0.1369
2018,26,NW,Tarsalis,9,0,9,0,0,0,171,0,171,9,19,0.0000,0.0000,0.0172,0,0,0.3268
2018,26,NW,All,13,2,15,0,0,0,201,36,237,18,22.33,0.0000,0.0000,0.0208,0,0,0.4637
2018,26,NE,Pipiens,7,2,9,0,0,0,25,18,43,10,2.5,0.0000,0.0000,0.0655,0,0,0.1638
2018,26,NE,Tarsalis,11,0,11,0,0,0,152,0,152,10,15.2,0.0000,0.0000,0.0196,0,0,0.2979
2018,26,NE,All,18,2,20,0,0,0,177,18,195,20,17.7,0.0000,0.0000,0.0261,0,0,0.4617
2018,26,SE,Pipiens,5,2,7,0,0,0,35,82,117,15,2.33,0.0000,0.0000,0.0219,0,0,0.051
2018,26,SE,Tarsalis,20,1,21,0,0,0,540,1,541,15,36,0.0000,0.0000,0.0063,0,0,0.2268
2018,26,SE,All,25,3,28,0,0,0,575,83,658,30,38.33,0.0000,0.0000,0.0072,0,0,0.2778
2018,26,SW,Pipiens,2,1,3,0,0,0,12,14,26,9,1.33,0.0000,0.0000,0.0865,0,0,0.115
2018,26,SW,Tarsalis,12,0,12,0,0,0,239,0,239,9,26.56,0.0000,0.0000,0.0126,0,0,0.3347
2018,26,SW,All,14,1,15,0,0,0,251,14,265,18,27.89,0.0000,0.0000,0.0161,0,0,0.4497
2018,26,FC,Pipiens,21,7,28,0,0,0,109,150,259,53,2.06,0.0000,0.0000,0.0128,0,0,0.0264
2018,26,FC,Tarsalis,64,1,65,0,0,0,1451,1,1452,53,27.38,0.0000,0.0000,0.0025,0,0,0.0684
2018,26,FC,All,85,8,93,0,0,0,1560,151,1711,106,29.44,0.0000,0.0000,0.0032,0,0,0.0948
2018,26,LV,Pipiens,2,0,2,0,0,0,2,0,2,6,0.33,0.0000,0.0000,0.6576,0,0,0.217
2018,26,LV,Tarsalis,6,0,6,0,0,0,158,0,158,6,26.33,0.0000,0.0000,0.0181,0,0,0.4766
2018,26,LV,All,8,0,8,0,0,0,160,0,160,12,26.66,0.0000,0.0000,0.0260,0,0,0.6936
2018,26,BE,Pipiens,1,0,1,0,0,0,5,0,5,4,1.25,0.0000,0.0000,0.2705,0,0,0.3381
2018,26,BE,Tarsalis,6,0,6,0,0,0,191,0,191,4,47.75,0.0000,0.0000,0.0148,0,0,0.7067
2018,26,BE,All,7,0,7,0,0,0,196,0,196,8,49,0.0000,0.0000,0.0213,0,0,1.0448
2018,27,NW,Pipiens,4,3,7,0,0,0,99,78,177,9,11,0.0000,0.0000,0.0163,0,0,0.1793
2018,27,NW,Tarsalis,10,0,10,0,0,0,267,0,267,9,29.67,0.0000,0.0000,0.0115,0,0,0.3412
2018,27,NW,All,14,3,17,0,0,0,366,78,444,18,40.67,0.0000,0.0000,0.0128,0,0,0.5205
2018,27,NE,Pipiens,2,5,7,0,0,0,21,121,142,10,2.1,0.0000,0.0000,0.0197,0,0,0.0414
2018,27,NE,Tarsalis,19,0,19,0,0,0,729,0,729,10,72.9,0.0000,0.0000,0.0047,0,0,0.3426
2018,27,NE,All,21,5,26,0,0,0,750,121,871,20,75,0.0000,0.0000,0.0051,0,0,0.384
2018,27,SE,Pipiens,4,7,11,0,0,0,54,266,320,15,3.6,0.0000,0.0000,0.0098,0,0,0.0353
2018,27,SE,Tarsalis,25,0,25,0,0,0,912,0,912,15,60.8,0.0000,0.0000,0.0039,0,0,0.2371
2018,27,SE,All,29,7,36,0,0,0,966,266,1232,30,64.4,0.0000,0.0000,0.0042,0,0,0.2724
2018,27,SW,Pipiens,0,2,2,0,0,0,0,71,71,9,0,0.0000,0.0000,0.0283,0,0,0
2018,27,SW,Tarsalis,9,0,9,0,0,0,227,0,227,9,25.22,0.0000,0.0000,0.0126,0,0,0.3178
2018,27,SW,All,9,2,11,0,0,0,227,71,298,18,25.22,0.0000,0.0000,0.0126,0,0,0.3178
2018,27,FC,Pipiens,11,17,28,0,0,0,184,536,720,53,3.47,0.0000,0.0000,0.0049,0,0,0.017
2018,27,FC,Tarsalis,82,0,82,0,0,0,2810,0,2810,53,53.02,0.0000,0.0000,0.0013,0,0,0.0689
2018,27,FC,All,93,17,110,0,0,0,2994,536,3530,106,56.49,0.0000,0.0000,0.0015,0,0,0.0859
2018,27,LV,Tarsalis,10,0,10,0,0,0,320,0,320,6,53.33,0.0000,0.0000,0.0097,0,0,0.5173
2018,27,LV,All,10,0,10,0,0,0,320,0,320,6,53.33,0.0000,0.0000,0.0097,0,0,0.5173
2018,27,BE,Pipiens,1,0,1,0,0,0,10,0,10,4,2.5,0.0000,0.0000,0.1459,0,0,0.3648
2018,27,BE,Tarsalis,9,0,9,0,0,0,355,0,355,4,88.75,0.0000,0.0000,0.0088,0,0,0.781
2018,27,BE,All,10,0,10,0,0,0,365,0,365,8,91.25,0.0000,0.0000,0.0126,0,0,1.1458
2018,28,NW,Pipiens,3,5,8,0,0,0,34,211,245,9,3.78,0.0000,0.0000,0.0119,0,0,0.045
2018,28,NW,Tarsalis,13,0,13,0,0,0,411,0,411,9,45.67,0.0000,0.0000,0.0079,0,0,0.3608
2018,28,NW,All,16,5,21,0,0,0,445,211,656,18,49.45,0.0000,0.0000,0.0082,0,0,0.4058
2018,28,NE,Pipiens,4,3,7,0,0,0,48,114,162,10,4.8,0.0000,0.0000,0.0176,0,0,0.0845
2018,28,NE,Tarsalis,20,0,20,0,0,0,857,0,857,10,85.7,0.0000,0.0000,0.0041,0,0,0.3514
2018,28,NE,All,24,3,27,0,0,0,905,114,1019,20,90.5,0.0000,0.0000,0.0048,0,0,0.4359
2018,28,SE,Pipiens,4,9,13,0,0,0,63,369,432,15,4.2,0.0000,0.0000,0.0075,0,0,0.0315
2018,28,SE,Tarsalis,30,0,30,0,0,0,1144,0,1144,15,76.27,0.0000,0.0000,0.0031,0,0,0.2364
2018,28,SE,All,34,9,43,0,0,0,1207,369,1576,30,80.47,0.0000,0.0000,0.0033,0,0,0.2679
2018,28,SW,Pipiens,1,2,3,0,1,1,7,56,63,9,0.78,0.0190,0.0011,0.1820,0.0148,9.00E-04,0.142
2018,28,SW,Tarsalis,7,0,7,0,0,0,227,0,227,9,25.22,0.0000,0.0000,0.0131,0,0,0.3304
2018,28,SW,All,8,2,10,0,1,1,234,56,290,18,26,0.0006,0.0000,0.0182,0.0148,9.00E-04,0.4724
2018,28,FC,Pipiens,14,19,33,0,1,1,170,750,920,53,3.21,0.0011,0.0001,0.0054,0.0035,3.00E-04,0.0173
2018,28,FC,Tarsalis,108,0,108,1,0,1,4382,0,4382,53,82.68,0.0002,0.0000,0.0011,0.0165,0,0.0909
2018,28,FC,All,122,19,141,1,1,2,4552,750,5302,106,85.89,0.0002,0.0000,0.0013,0.02,3.00E-04,0.1082
2018,28,LV,Pipiens,1,0,1,0,0,0,8,0,8,6,1.33,0.0000,0.0000,0.1789,0,0,0.2379
2018,28,LV,Tarsalis,17,0,17,0,0,0,746,0,746,6,124.33,0.0000,0.0000,0.0046,0,0,0.5719
2018,28,LV,All,18,0,18,0,0,0,754,0,754,12,125.66,0.0000,0.0000,0.0064,0,0,0.8098
2018,28,BE,Pipiens,1,0,1,0,0,0,10,0,10,4,2.5,0.0000,0.0000,0.1459,0,0,0.3648
2018,28,BE,Tarsalis,21,0,21,1,0,1,997,0,997,4,249.25,0.0010,0.0001,0.0049,0.2492,0.0249,1.2213
2018,28,BE,All,22,0,22,1,0,1,1007,0,1007,8,251.75,0.0010,0.0001,0.0063,0.2492,0.0249,1.5861
2018,29,NW,Pipiens,3,2,5,0,0,0,40,35,75,9,4.44,0.0000,0.0000,0.0349,0,0,0.155
2018,29,NW,Tarsalis,11,0,11,0,0,0,316,0,316,9,35.11,0.0000,0.0000,0.0100,0,0,0.3511
2018,29,NW,All,14,2,16,0,0,0,356,35,391,18,39.55,0.0000,0.0000,0.0128,0,0,0.5061
2018,29,NE,Pipiens,5,3,8,0,0,0,55,84,139,10,5.5,0.0000,0.0000,0.0209,0,0,0.1149
2018,29,NE,Tarsalis,8,0,8,0,0,0,139,0,139,10,13.9,0.0000,0.0000,0.0214,0,0,0.2975
2018,29,NE,All,13,3,16,0,0,0,194,84,278,20,19.4,0.0000,0.0000,0.0213,0,0,0.4124
2018,29,SE,Pipiens,2,15,17,0,1,1,12,692,704,15,0.8,0.0014,0.0001,0.0070,0.0011,1.00E-04,0.0056
2018,29,SE,Tarsalis,20,0,20,0,0,0,659,0,659,15,43.93,0.0000,0.0000,0.0052,0,0,0.2284
2018,29,SE,All,22,15,37,0,1,1,671,692,1363,30,44.73,0.0000,0.0000,0.0052,0.0011,1.00E-04,0.234
2018,29,SW,Pipiens,1,1,2,0,0,0,7,18,25,9,0.78,0.0000,0.0000,0.0777,0,0,0.0606
2018,29,SW,Tarsalis,8,0,8,1,0,1,216,0,216,9,24,0.0048,0.0003,0.0248,0.1152,0.0072,0.5952
2018,29,SW,All,9,1,10,1,0,1,223,18,241,18,24.78,0.0046,0.0003,0.0265,0.1152,0.0072,0.6558
2018,29,FC,Pipiens,13,21,34,0,1,1,138,829,967,53,2.6,0.0010,0.0001,0.0051,0.0026,3.00E-04,0.0133
2018,29,FC,Tarsalis,60,0,60,2,0,2,1744,0,1744,53,32.91,0.0012,0.0002,0.0039,0.0395,0.0066,0.1283
2018,29,FC,All,73,21,94,2,1,3,1882,829,2711,106,35.51,0.0012,0.0002,0.0040,0.0421,0.0069,0.1416
2018,29,LV,Pipiens,1,0,1,0,0,0,6,0,6,6,1,0.0000,0.0000,0.2312,0,0,0.2312
2018,29,LV,Tarsalis,7,0,7,1,0,1,228,0,228,6,38,0.0045,0.0003,0.0233,0.171,0.0114,0.8854
2018,29,LV,All,8,0,8,1,0,1,234,0,234,12,39,0.0044,0.0003,0.0286,0.171,0.0114,1.1166
2018,29,BE,Pipiens,1,0,1,0,0,0,18,0,18,4,4.5,0.0000,0.0000,0.0839,0,0,0.3776
2018,29,BE,Tarsalis,6,0,6,0,0,0,186,0,186,4,46.5,0.0000,0.0000,0.0152,0,0,0.7068
2018,29,BE,All,7,0,7,0,0,0,204,0,204,8,51,0.0000,0.0000,0.0213,0,0,1.0844
2018,30,NW,Pipiens,4,11,15,0,3,3,70,523,593,9,7.78,0.0056,0.0015,0.0155,0.0436,0.0117,0.1206
2018,30,NW,Tarsalis,12,0,12,0,0,0,341,0,341,9,37.89,0.0000,0.0000,0.0094,0,0,0.3562
2018,30,NW,All,16,11,27,0,3,3,411,523,934,18,45.67,0.0010,0.0003,0.0104,0.0436,0.0117,0.4768
2018,30,NE,Pipiens,8,4,12,0,0,0,186,52,238,10,18.6,0.0000,0.0000,0.0131,0,0,0.2437
2018,30,NE,Tarsalis,15,0,15,0,0,0,590,0,590,10,59,0.0000,0.0000,0.0057,0,0,0.3363
2018,30,NE,All,23,4,27,0,0,0,776,52,828,20,77.6,0.0000,0.0000,0.0075,0,0,0.58
2018,30,SE,Pipiens,3,6,9,0,0,0,29,241,270,15,1.93,0.0000,0.0000,0.0112,0,0,0.0216
2018,30,SE,Tarsalis,13,0,13,1,0,1,302,0,302,15,20.13,0.0034,0.0002,0.0168,0.0684,0.004,0.3382
2018,30,SE,All,16,6,22,1,0,1,331,241,572,30,22.06,0.0031,0.0002,0.0163,0.0684,0.004,0.3598
2018,30,SW,Pipiens,0,2,2,0,0,0,0,67,67,9,0,0.0000,0.0000,0.0293,0,0,0
2018,30,SW,Tarsalis,9,0,9,0,0,0,104,0,104,9,11.56,0.0000,0.0000,0.0285,0,0,0.3295
2018,30,SW,All,9,2,11,0,0,0,104,67,171,18,11.56,0.0000,0.0000,0.0285,0,0,0.3295
2018,30,FC,Pipiens,16,23,39,0,3,3,306,883,1189,53,5.77,0.0026,0.0007,0.0073,0.015,0.004,0.0421
2018,30,FC,Tarsalis,62,0,62,3,0,3,1854,0,1854,53,34.98,0.0017,0.0004,0.0045,0.0595,0.014,0.1574
2018,30,FC,All,78,23,101,3,3,6,2160,883,3043,106,40.75,0.0018,0.0004,0.0049,0.0745,0.018,0.1995
2018,30,LV,Tarsalis,6,0,6,1,0,1,205,0,205,6,34.17,0.0050,0.0003,0.0260,0.1708,0.0103,0.8884
2018,30,LV,All,6,0,6,1,0,1,205,0,205,6,34.17,0.0050,0.0003,0.0260,0.1708,0.0103,0.8884
2018,30,BE,Pipiens,1,0,1,0,0,0,21,0,21,4,5.25,0.0000,0.0000,0.0724,0,0,0.3801
2018,30,BE,Tarsalis,7,0,7,1,0,1,312,0,312,4,78,0.0032,0.0002,0.0163,0.2496,0.0156,1.2714
2018,30,BE,All,8,0,8,1,0,1,333,0,333,8,83.25,0.0030,0.0002,0.0198,0.2496,0.0156,1.6515
2018,31,NW,Pipiens,4,7,11,0,2,2,91,311,402,9,10.11,0.0054,0.0010,0.0183,0.0546,0.0101,0.185
2018,31,NW,Tarsalis,10,0,10,0,0,0,258,0,258,9,28.67,0.0000,0.0000,0.0119,0,0,0.3412
2018,31,NW,All,14,7,21,0,2,2,349,311,660,18,38.78,0.0014,0.0003,0.0136,0.0546,0.0101,0.5262
2018,31,NE,Pipiens,12,3,15,0,0,0,392,115,507,10,39.2,0.0000,0.0000,0.0066,0,0,0.2587
2018,31,NE,Tarsalis,11,0,11,0,0,0,275,0,275,10,27.5,0.0000,0.0000,0.0114,0,0,0.3135
2018,31,NE,All,23,3,26,0,0,0,667,115,782,20,66.7,0.0000,0.0000,0.0086,0,0,0.5722
2018,31,SE,Pipiens,11,11,22,2,6,8,245,536,781,15,16.33,0.0135,0.0063,0.0265,0.2205,0.1029,0.4327
2018,31,SE,Tarsalis,17,0,17,1,0,1,545,0,545,15,36.33,0.0018,0.0001,0.0085,0.0654,0.0036,0.3088
2018,31,SE,All,28,11,39,3,6,9,790,536,1326,30,52.66,0.0054,0.0020,0.0141,0.2859,0.1065,0.7415
2018,31,SW,Pipiens,3,7,10,0,2,2,39,314,353,9,4.33,0.0062,0.0011,0.0213,0.0268,0.0048,0.0922
2018,31,SW,Tarsalis,10,0,10,0,0,0,232,0,232,9,25.78,0.0000,0.0000,0.0134,0,0,0.3455
2018,31,SW,All,13,7,20,0,2,2,271,314,585,18,30.11,0.0009,0.0002,0.0145,0.0268,0.0048,0.4377
2018,31,FC,Pipiens,35,28,63,2,10,12,817,1276,2093,53,15.42,0.0066,0.0036,0.0114,0.1018,0.0555,0.1758
2018,31,FC,Tarsalis,62,0,62,2,0,2,1749,0,1749,53,33,0.0011,0.0002,0.0038,0.0363,0.0066,0.1254
2018,31,FC,All,97,28,125,4,10,14,2566,1276,3842,106,48.42,0.0029,0.0013,0.0062,0.1381,0.0621,0.3012
2018,31,LV,Pipiens,3,0,3,0,0,0,28,0,28,6,4.67,0.0000,0.0000,0.0831,0,0,0.3881
2018,31,LV,Tarsalis,6,0,6,0,0,0,126,0,126,6,21,0.0000,0.0000,0.0221,0,0,0.4641
2018,31,LV,All,9,0,9,0,0,0,154,0,154,12,25.67,0.0000,0.0000,0.0332,0,0,0.8522
2018,31,BE,Pipiens,2,0,2,0,0,0,22,0,22,4,5.5,0.0000,0.0000,0.0894,0,0,0.4917
2018,31,BE,Tarsalis,8,0,8,1,0,1,313,0,313,4,78.25,0.0032,0.0002,0.0163,0.2504,0.0157,1.2755
2018,31,BE,All,10,0,10,1,0,1,335,0,335,8,83.75,0.0030,0.0002,0.0211,0.2504,0.0157,1.7672
2018,32,NW,Pipiens,11,3,14,1,1,2,286,107,393,9,31.78,0.0055,0.0010,0.0190,0.1748,0.0318,0.6038
2018,32,NW,Tarsalis,11,0,11,0,0,0,279,0,279,9,31,0.0000,0.0000,0.0112,0,0,0.3472
2018,32,NW,All,22,3,25,1,1,2,565,107,672,18,62.78,0.0028,0.0005,0.0151,0.1748,0.0318,0.951
2018,32,NE,Pipiens,12,8,20,0,1,1,394,286,680,10,39.4,0.0014,0.0001,0.0068,0.0552,0.0039,0.2679
2018,32,NE,Tarsalis,10,0,10,0,0,0,248,0,248,10,24.8,0.0000,0.0000,0.0125,0,0,0.31
2018,32,NE,All,22,8,30,0,1,1,642,286,928,20,64.2,0.0009,0.0001,0.0090,0.0552,0.0039,0.5779
2018,32,SE,Pipiens,12,9,21,0,6,6,244,409,653,15,16.27,0.0116,0.0047,0.0252,0.1887,0.0765,0.41
2018,32,SE,Tarsalis,15,0,15,0,0,0,375,0,375,15,25,0.0000,0.0000,0.0086,0,0,0.215
2018,32,SE,All,27,9,36,0,6,6,619,409,1028,30,41.27,0.0046,0.0019,0.0151,0.1887,0.0765,0.625
2018,32,SW,Pipiens,5,2,7,0,1,1,55,77,132,9,6.11,0.0084,0.0005,0.0467,0.0513,0.0031,0.2853
2018,32,SW,Tarsalis,9,0,9,0,0,0,115,0,115,9,12.78,0.0000,0.0000,0.0239,0,0,0.3054
2018,32,SW,All,14,2,16,0,1,1,170,77,247,18,18.89,0.0027,0.0002,0.0313,0.0513,0.0031,0.5907
2018,32,FC,Pipiens,43,22,65,1,9,10,1024,879,1903,53,19.32,0.0059,0.0030,0.0106,0.114,0.058,0.2048
2018,32,FC,Tarsalis,55,0,55,2,0,2,1261,0,1261,53,23.79,0.0016,0.0003,0.0053,0.0381,0.0071,0.1261
2018,32,FC,All,98,22,120,3,9,12,2285,879,3164,106,43.11,0.0035,0.0015,0.0077,0.1521,0.0651,0.3309
2018,32,LV,Pipiens,2,0,2,0,0,0,17,0,17,6,2.83,0.0000,0.0000,0.1157,0,0,0.3274
2018,32,LV,Tarsalis,5,0,5,1,0,1,114,0,114,6,19,0.0087,0.0005,0.0436,0.1653,0.0095,0.8284
2018,32,LV,All,7,0,7,1,0,1,131,0,131,12,21.83,0.0076,0.0004,0.0529,0.1653,0.0095,1.1558
2018,32,BE,Pipiens,1,0,1,0,0,0,28,0,28,4,7,0.0000,0.0000,0.0548,0,0,0.3836
2018,32,BE,Tarsalis,5,0,5,1,0,1,130,0,130,4,32.5,0.0080,0.0005,0.0424,0.26,0.0163,1.378
2018,32,BE,All,6,0,6,1,0,1,158,0,158,8,39.5,0.0066,0.0004,0.0446,0.26,0.0163,1.7616
2018,33,NW,Pipiens,8,2,10,1,1,2,121,37,158,9,13.44,0.0134,0.0025,0.0441,0.1801,0.0336,0.5927
2018,33,NW,Tarsalis,10,0,10,1,0,1,193,0,193,9,21.44,0.0053,0.0003,0.0270,0.1136,0.0064,0.5789
2018,33,NW,All,18,2,20,2,1,3,314,37,351,18,34.88,0.0084,0.0011,0.0336,0.2937,0.04,1.1716
2018,33,NE,Pipiens,19,5,24,2,1,3,742,144,886,10,74.2,0.0035,0.0009,0.0096,0.2597,0.0668,0.7123
2018,33,NE,Tarsalis,18,0,18,2,0,2,694,0,694,10,69.4,0.0030,0.0005,0.0100,0.2082,0.0347,0.694
2018,33,NE,All,37,5,42,4,1,5,1436,144,1580,20,143.6,0.0033,0.0007,0.0098,0.4679,0.1015,1.4063
2018,33,SE,Pipiens,7,9,16,0,6,6,143,444,587,15,9.53,0.0135,0.0055,0.0297,0.1287,0.0524,0.283
2018,33,SE,Tarsalis,17,0,17,3,0,3,429,0,429,15,28.6,0.0075,0.0020,0.0205,0.2145,0.0572,0.5863
2018,33,SE,All,24,9,33,3,6,9,572,444,1016,30,38.13,0.0090,0.0029,0.0228,0.3432,0.1096,0.8693
2018,33,SW,Pipiens,5,1,6,1,0,1,50,13,63,9,5.56,0.0162,0.0010,0.0809,0.0901,0.0056,0.4498
2018,33,SW,Tarsalis,10,0,10,2,0,2,159,0,159,9,17.67,0.0150,0.0027,0.0547,0.265,0.0477,0.9665
2018,33,SW,All,15,1,16,3,0,3,209,13,222,18,23.23,0.0153,0.0023,0.0610,0.3551,0.0533,1.4163
2018,33,FC,Pipiens,43,17,60,4,8,12,1084,638,1722,53,20.45,0.0080,0.0044,0.0137,0.1636,0.09,0.2802
2018,33,FC,Tarsalis,66,0,66,10,0,10,1761,0,1761,53,33.23,0.0063,0.0032,0.0113,0.2093,0.1063,0.3755
2018,33,FC,All,109,17,126,14,8,22,2845,638,3483,106,53.68,0.0069,0.0037,0.0122,0.3729,0.1963,0.6557
2018,33,LV,Pipiens,3,0,3,0,0,0,21,0,21,6,3.5,0.0000,0.0000,0.1086,0,0,0.3801
2018,33,LV,Tarsalis,7,0,7,2,0,2,200,0,200,6,33.33,0.0111,0.0021,0.0386,0.37,0.07,1.2865
2018,33,LV,All,10,0,10,2,0,2,221,0,221,12,36.83,0.0100,0.0019,0.0453,0.37,0.07,1.6666
