"","trap_id","zone","zone2","trap_date","year","week","spp","spp0","method","trap_status","total.x","total.y","total","check"
"13467","FC-049","NW",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13468","FC-050","SE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,15,15,FALSE
"13469","FC-050","SE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13470","FC-052","NW",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13471","FC-052","NW",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,1,1,FALSE
"13472","FC-053","SE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13473","FC-053","SE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13474","FC-054","SE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13475","FC-054","SE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13476","FC-059","SE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,2,2,FALSE
"13477","FC-059","SE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,2,2,FALSE
"13478","FC-061","NW",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13479","FC-061","NW",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13480","FC-063","NW",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13481","FC-063","NW",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13482","FC-063GR","NW",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13483","FC-063GR","NW",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13484","FC-064","SE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,6,6,FALSE
"13485","FC-064","SE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13486","FC-073","NW",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,6,6,FALSE
"13487","FC-073","NW",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13488","FC-074","SE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13489","FC-074","SE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13490","FC-075","SE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,6,6,FALSE
"13491","FC-075","SE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,1,1,FALSE
"13492","FC-075GR","SE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,4,4,FALSE
"13493","FC-075GR","SE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13494","FC-088GR","SE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,6,6,FALSE
"13495","FC-088GR","SE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13496","FC-090GR","NW",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,14,14,FALSE
"13497","FC-090GR","NW",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13498","FC-006","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,1,1,FALSE
"13499","FC-006","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,2,2,FALSE
"13500","FC-014","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,21,21,FALSE
"13501","FC-014","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13502","FC-019","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,10,10,FALSE
"13503","FC-019","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,2,2,FALSE
"13504","FC-034","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13505","FC-034","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13506","FC-036","NW",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13507","FC-036","NW",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,6,6,FALSE
"13508","FC-038","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,2,2,FALSE
"13509","FC-038","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13510","FC-040","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,9,9,FALSE
"13511","FC-040","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,1,1,FALSE
"13512","FC-040GR","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,33,33,FALSE
"13513","FC-040GR","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13514","FC-066","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13515","FC-066","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13516","FC-066GR","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,12,12,FALSE
"13517","FC-066GR","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13518","FC-067","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13519","FC-067","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,5,5,FALSE
"13520","FC-069","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13521","FC-069","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,4,4,FALSE
"13522","FC-072","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,4,4,FALSE
"13523","FC-072","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13524","FC-091GR","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,9,9,FALSE
"13525","FC-091GR","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13526","FC-092GR","NE",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,16,16,FALSE
"13527","FC-092GR","NE",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13528","LV-020","LV",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13529","LV-020","LV",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,3,3,FALSE
"13530","LV-069","LV",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13531","LV-069","LV",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13532","LV-089","LV",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13533","LV-089","LV",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,1,1,FALSE
"13534","LV-095","LV",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,12,12,FALSE
"13535","LV-095","LV",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,24,24,FALSE
"13536","LV-104","LV",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13537","LV-104","LV",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,10,10,FALSE
"13538","LV-110","LV",NA,NA,2017,36,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13539","LV-110","LV",NA,NA,2017,36,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13540","LC-001","BE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13541","LC-001","BE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13542","LC-049","BE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13543","LC-049","BE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13544","LC-053","BE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13545","LC-053","BE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,4,4,FALSE
"13546","LC-054","BE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13547","LC-054","BE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,2,2,FALSE
"13548","FC-001","SW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13549","FC-001","SW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13550","FC-029GR","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,11,11,FALSE
"13551","FC-029GR","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13552","FC-037","SW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13553","FC-037","SW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,3,3,FALSE
"13554","FC-054","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13555","FC-054","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,2,2,FALSE
"13556","FC-057","SW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13557","FC-057","SW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,1,1,FALSE
"13558","FC-058","SW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13559","FC-058","SW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13560","FC-059","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13561","FC-059","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13562","FC-062","SW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13563","FC-062","SW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,6,6,FALSE
"13564","FC-068","SW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13565","FC-068","SW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13566","FC-071","SW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,2,2,FALSE
"13567","FC-071","SW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,3,3,FALSE
"13568","FC-089GR","SW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,10,10,FALSE
"13569","FC-089GR","SW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13570","FC-093","SW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,1,1,FALSE
"13571","FC-093","SW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,2,2,FALSE
"13572","FC-011","NW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,10,10,FALSE
"13573","FC-011","NW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13574","FC-015","NW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,3,3,FALSE
"13575","FC-015","NW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,3,3,FALSE
"13576","FC-041","NW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,7,7,FALSE
"13577","FC-041","NW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,23,23,FALSE
"13578","FC-049","NW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13579","FC-049","NW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13580","FC-052","NW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13581","FC-052","NW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,6,6,FALSE
"13582","FC-060","SW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13583","FC-060","SW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,1,1,FALSE
"13584","FC-061","NW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13585","FC-061","NW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,7,7,FALSE
"13586","FC-063","NW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13587","FC-063","NW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13588","FC-063GR","NW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,32,32,FALSE
"13589","FC-063GR","NW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13590","FC-073","NW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,4,4,FALSE
"13591","FC-073","NW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,8,8,FALSE
"13592","FC-090GR","NW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,10,10,FALSE
"13593","FC-090GR","NW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13594","LV-020","LV",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,2,2,FALSE
"13595","LV-020","LV",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,13,13,FALSE
"13596","FC-004","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13597","FC-004","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,8,8,FALSE
"13598","FC-023","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,6,6,FALSE
"13599","FC-023","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,11,11,FALSE
"13600","FC-027","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,19,19,FALSE
"13601","FC-027","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,7,7,FALSE
"13602","FC-029","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13603","FC-029","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13604","FC-031","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,3,3,FALSE
"13605","FC-031","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,11,11,FALSE
"13606","FC-039","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13607","FC-039","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,7,7,FALSE
"13608","FC-046","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,2,2,FALSE
"13609","FC-046","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,6,6,FALSE
"13610","FC-047","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13611","FC-047","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,2,2,FALSE
"13612","FC-050","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13613","FC-050","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,8,8,FALSE
"13614","FC-053","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13615","FC-053","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,6,6,FALSE
"13616","FC-064","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,7,7,FALSE
"13617","FC-064","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,8,8,FALSE
"13618","FC-074","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,3,3,FALSE
"13619","FC-074","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,2,2,FALSE
"13620","FC-075","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,8,8,FALSE
"13621","FC-075","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,7,7,FALSE
"13622","FC-075GR","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,23,23,FALSE
"13623","FC-075GR","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13624","FC-088GR","SE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,48,48,FALSE
"13625","FC-088GR","SE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13626","LV-089","LV",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13627","LV-089","LV",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,23,23,FALSE
"13628","LV-104","LV",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13629","LV-104","LV",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,5,5,FALSE
"13630","LV-110","LV",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,2,2,FALSE
"13631","LV-110","LV",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,12,12,FALSE
"13632","FC-006","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,10,10,FALSE
"13633","FC-006","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,6,6,FALSE
"13634","FC-014","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,6,6,FALSE
"13635","FC-014","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,3,3,FALSE
"13636","FC-019","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13637","FC-019","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,5,5,FALSE
"13638","FC-034","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,3,3,FALSE
"13639","FC-034","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,17,17,FALSE
"13640","FC-036","NW",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13641","FC-036","NW",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,13,13,FALSE
"13642","FC-038","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,11,11,FALSE
"13643","FC-038","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,3,3,FALSE
"13644","FC-040","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,47,47,FALSE
"13645","FC-040","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,20,20,FALSE
"13646","FC-040GR","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,80,80,FALSE
"13647","FC-040GR","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13648","FC-066","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,39,39,FALSE
"13649","FC-066","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,6,6,FALSE
"13650","FC-066GR","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,1,1,FALSE
"13651","FC-066GR","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13652","FC-067","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13653","FC-067","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,21,21,FALSE
"13654","FC-069","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13655","FC-069","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,9,9,FALSE
"13656","FC-072","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13657","FC-072","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,8,8,FALSE
"13658","FC-091GR","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,10,10,FALSE
"13659","FC-091GR","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,3,3,FALSE
"13660","FC-092GR","NE",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,2,2,FALSE
"13661","FC-092GR","NE",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13662","LV-069","LV",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13663","LV-069","LV",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,1,1,FALSE
"13664","LV-095","LV",NA,NA,2017,35,"Pipiens",NA,NA,NA,NA,2,2,FALSE
"13665","LV-095","LV",NA,NA,2017,35,"Tarsalis",NA,NA,NA,NA,1,1,FALSE
"13666","FC-001","SW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13667","FC-001","SW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13668","FC-029","SE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,3,3,FALSE
"13669","FC-029","SE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,15,15,FALSE
"13670","FC-029GR","SE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,21,21,FALSE
"13671","FC-029GR","SE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13672","FC-037","SW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13673","FC-037","SW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,27,27,FALSE
"13674","FC-054","SE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13675","FC-054","SE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,10,10,FALSE
"13676","FC-057","SW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,3,3,FALSE
"13677","FC-057","SW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,8,8,FALSE
"13678","FC-062","SW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13679","FC-062","SW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,4,4,FALSE
"13680","FC-068","SW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13681","FC-068","SW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,2,2,FALSE
"13682","FC-071","SW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13683","FC-071","SW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,5,5,FALSE
"13684","FC-089GR","SW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,16,16,FALSE
"13685","FC-089GR","SW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13686","FC-093","SW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13687","FC-093","SW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,4,4,FALSE
"13688","FC-004","SE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,9,9,FALSE
"13689","FC-004","SE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,6,6,FALSE
"13690","FC-011","NW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,50,50,FALSE
"13691","FC-011","NW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,1,1,FALSE
"13692","FC-015","NW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,3,3,FALSE
"13693","FC-015","NW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,6,6,FALSE
"13694","FC-023","SE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,14,14,FALSE
"13695","FC-023","SE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,17,17,FALSE
"13696","FC-027","SE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13697","FC-027","SE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,8,8,FALSE
"13698","FC-031","SE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13699","FC-031","SE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,2,2,FALSE
"13700","FC-041","NW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,8,8,FALSE
"13701","FC-041","NW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,19,19,FALSE
"13702","FC-046","SE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,3,3,FALSE
"13703","FC-046","SE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,6,6,FALSE
"13704","FC-047","SE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13705","FC-047","SE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,5,5,FALSE
"13706","FC-049","NW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13707","FC-049","NW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,3,3,FALSE
"13708","FC-050","SE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,3,3,FALSE
"13709","FC-050","SE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,7,7,FALSE
"13710","FC-052","NW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13711","FC-052","NW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,2,2,FALSE
"13712","FC-058","SW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,4,4,FALSE
"13713","FC-058","SW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13714","FC-059","SE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13715","FC-059","SE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,5,5,FALSE
"13716","FC-060","SW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13717","FC-060","SW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,6,6,FALSE
"13718","FC-061","NW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13719","FC-061","NW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,7,7,FALSE
"13720","FC-063","NW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,2,2,FALSE
"13721","FC-063","NW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,1,1,FALSE
"13722","FC-063GR","NW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,17,17,FALSE
"13723","FC-063GR","NW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13724","FC-067","NE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,30,30,FALSE
"13725","FC-067","NE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,25,25,FALSE
"13726","FC-073","NW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13727","FC-073","NW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,5,5,FALSE
"13728","FC-088GR","SE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,69,69,FALSE
"13729","FC-088GR","SE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13730","FC-090GR","NW",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,12,12,FALSE
"13731","FC-090GR","NW",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,0,0,FALSE
"13732","LC-001","BE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,1,1,FALSE
"13733","LC-001","BE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,13,13,FALSE
"13734","LC-049","BE",NA,NA,2017,34,"Pipiens",NA,NA,NA,NA,0,0,FALSE
"13735","LC-049","BE",NA,NA,2017,34,"Tarsalis",NA,NA,NA,NA,12,12,FALSE
