"csu_id","trap_id","year","week","trap_date","county","method","spp","total","test_code","cq","copies_WNV","seq","zone","note"
"CSU21614","LC-049",2023,35,"2023-08-30","LC","L","Pipiens",1,0,55.55,NA,NA,"BE",NA
"CSU21615","LC-053",2023,35,"2023-08-30","LC","L","Tarsalis",27,1,29.66242,NA,NA,"BE",NA
"CSU21616","LC-053",2023,35,"2023-08-30","LC","L","Pipiens",21,0,55.55,NA,NA,"BE",NA
"CSU21609","LC-054",2023,35,"2023-08-30","LC","L","Tarsalis",14,0,55.55,NA,NA,"BE",NA
"CSU21610","LC-054",2023,35,"2023-08-30","LC","L","Pipiens",18,0,55.55,NA,NA,"BE",NA
"CSU21611","WC-055",2023,35,"2023-08-30","LC","L","Tarsalis",18,0,55.55,NA,NA,"BE",NA
"CSU21612","WC-055",2023,35,"2023-08-30","LC","L","Pipiens",7,0,55.55,NA,NA,"BE",NA
"CSU21607","LV-020",2023,35,"2023-08-30","LC","L","Tarsalis",29,0,55.55,NA,NA,"LV",NA
"CSU21608","LV-020",2023,35,"2023-08-30","LC","L","Pipiens",12,0,55.55,NA,NA,"LV",NA
"CSU21527","LV-069",2023,35,"2023-08-28","LC","L","Tarsalis",5,0,55.55,NA,NA,"LV",NA
"CSU21528","LV-069",2023,35,"2023-08-28","LC","L","Pipiens",1,0,55.55,NA,NA,"LV",NA
"CSU21563","LV-089",2023,35,"2023-08-29","LC","L","Tarsalis",43,0,55.55,NA,NA,"LV",NA
"CSU21564","LV-089",2023,35,"2023-08-29","LC","L","Pipiens",47,0,55.55,NA,NA,"LV",NA
"CSU21533","LV-095",2023,35,"2023-08-28","LC","L","Tarsalis",50,1,24.4195,NA,NA,"LV",NA
"CSU21534","LV-095",2023,35,"2023-08-28","LC","L","Tarsalis",50,0,55.55,NA,NA,"LV",NA
"CSU21535","LV-095",2023,35,"2023-08-28","LC","L","Tarsalis",50,0,55.55,NA,NA,"LV",NA
"CSU21536","LV-095",2023,35,"2023-08-28","LC","L","Pipiens",50,0,55.55,NA,NA,"LV",NA
"CSU21561","LV-104",2023,35,"2023-08-29","LC","L","Tarsalis",13,0,55.55,NA,NA,"LV",NA
"CSU00000","LV-104",2023,35,"2023-08-29","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU21562","LV-110",2023,35,"2023-08-29","LC","L","Tarsalis",2,0,55.55,NA,NA,"LV",NA
"CSU00000","LV-110",2023,35,"2023-08-29","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU21539","FC-006",2023,35,"2023-08-28","LC","L","Tarsalis",3,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-006",2023,35,"2023-08-28","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU21556","FC-014",2023,35,"2023-08-28","LC","L","Tarsalis",3,0,55.55,NA,NA,"NE",NA
"CSU21557","FC-014",2023,35,"2023-08-28","LC","L","Pipiens",22,1,32.80412,NA,NA,"NE",NA
"CSU21552","FC-019",2023,35,"2023-08-28","LC","L","Tarsalis",7,0,55.55,NA,NA,"NE",NA
"CSU21553","FC-019",2023,35,"2023-08-28","LC","L","Pipiens",26,0,55.55,NA,NA,"NE",NA
"CSU21545","FC-034",2023,35,"2023-08-28","LC","L","Tarsalis",3,0,55.55,NA,NA,"NE",NA
"CSU21546","FC-034",2023,35,"2023-08-28","LC","L","Pipiens",1,0,55.55,NA,NA,"NE",NA
"CSU21531","FC-038",2023,35,"2023-08-28","LC","L","Tarsalis",5,0,55.55,NA,NA,"NE",NA
"CSU21532","FC-038",2023,35,"2023-08-28","LC","L","Pipiens",10,0,55.55,NA,NA,"NE",NA
"CSU21537","FC-040",2023,35,"2023-08-28","LC","L","Tarsalis",6,0,55.55,NA,NA,"NE",NA
"CSU21538","FC-040",2023,35,"2023-08-28","LC","L","Pipiens",7,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-040GR",2023,35,"2023-08-28","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU21529","FC-040GR",2023,35,"2023-08-28","LC","G","Pipiens",50,1,26.28888,NA,NA,"NE",NA
"CSU21530","FC-040GR",2023,35,"2023-08-28","LC","G","Pipiens",4,0,55.55,NA,NA,"NE",NA
"CSU21558","FC-066",2023,35,"2023-08-28","LC","L","Tarsalis",5,0,55.55,NA,NA,"NE",NA
"CSU21559","FC-066",2023,35,"2023-08-28","LC","L","Pipiens",50,0,55.55,NA,NA,"NE",NA
"CSU21560","FC-066",2023,35,"2023-08-28","LC","L","Pipiens",27,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-066GR",2023,35,"2023-08-28","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU21551","FC-066GR",2023,35,"2023-08-28","LC","G","Pipiens",15,0,55.55,NA,NA,"NE",NA
"CSU21554","FC-067",2023,35,"2023-08-28","LC","L","Tarsalis",3,0,55.55,NA,NA,"NE",NA
"CSU21555","FC-067",2023,35,"2023-08-28","LC","L","Pipiens",4,0,55.55,NA,NA,"NE",NA
"CSU21540","FC-069",2023,35,"2023-08-28","LC","L","Tarsalis",3,0,55.55,NA,NA,"NE",NA
"CSU21541","FC-069",2023,35,"2023-08-28","LC","L","Pipiens",1,0,55.55,NA,NA,"NE",NA
"CSU21547","FC-072",2023,35,"2023-08-28","LC","L","Tarsalis",29,1,38.58809,NA,NA,"NE",NA
"CSU21548","FC-072",2023,35,"2023-08-28","LC","L","Pipiens",16,0,55.55,NA,NA,"NE",NA
"CSU21549","FC-091GR",2023,35,"2023-08-28","LC","G","Tarsalis",1,0,55.55,NA,NA,"NE",NA
"CSU21550","FC-091GR",2023,35,"2023-08-28","LC","G","Pipiens",20,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-092GR",2023,35,"2023-08-28","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU21544","FC-092GR",2023,35,"2023-08-28","LC","G","Pipiens",4,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-011",2023,35,"2023-08-30","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-011",2023,35,"2023-08-30","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU21603","FC-015",2023,35,"2023-08-30","LC","L","Tarsalis",3,0,55.55,NA,NA,"NW",NA
"CSU21604","FC-015",2023,35,"2023-08-30","LC","L","Pipiens",3,0,55.55,NA,NA,"NW",NA
"CSU21542","FC-036",2023,35,"2023-08-28","LC","L","Tarsalis",14,0,55.55,NA,NA,"NW",NA
"CSU21543","FC-036",2023,35,"2023-08-28","LC","L","Pipiens",16,0,55.55,NA,NA,"NW",NA
"CSU21597","FC-041",2023,35,"2023-08-30","LC","L","Tarsalis",9,0,55.55,NA,NA,"NW",NA
"CSU21598","FC-041",2023,35,"2023-08-30","LC","L","Pipiens",9,0,55.55,NA,NA,"NW",NA
"CSU21590","FC-049",2023,35,"2023-08-30","LC","L","Tarsalis",4,0,55.55,NA,NA,"NW",NA
"CSU21591","FC-049",2023,35,"2023-08-30","LC","L","Pipiens",5,0,55.55,NA,NA,"NW",NA
"CSU21601","FC-052",2023,35,"2023-08-30","LC","L","Tarsalis",4,0,55.55,NA,NA,"NW",NA
"CSU21602","FC-052",2023,35,"2023-08-30","LC","L","Pipiens",1,0,55.55,NA,NA,"NW",NA
"CSU21599","FC-061",2023,35,"2023-08-30","LC","L","Tarsalis",10,0,55.55,NA,NA,"NW",NA
"CSU21600","FC-061",2023,35,"2023-08-30","LC","L","Pipiens",15,0,55.55,NA,NA,"NW",NA
"CSU21605","FC-063",2023,35,"2023-08-30","LC","L","Tarsalis",3,0,55.55,NA,NA,"NW",NA
"CSU00000","FC-063",2023,35,"2023-08-30","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-063GR",2023,35,"2023-08-30","LC","G","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU21606","FC-063GR",2023,35,"2023-08-30","LC","G","Pipiens",40,1,22.56213,NA,NA,"NW",NA
"CSU21595","FC-073",2023,35,"2023-08-30","LC","L","Tarsalis",2,0,55.55,NA,NA,"NW",NA
"CSU21596","FC-073",2023,35,"2023-08-30","LC","L","Pipiens",2,0,55.55,NA,NA,"NW",NA
"CSU00000","FC-090GR",2023,35,"2023-08-30","LC","G","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU21594","FC-090GR",2023,35,"2023-08-30","LC","G","Pipiens",42,0,55.55,NA,NA,"NW",NA
"CSU21578","FC-004",2023,35,"2023-08-29","LC","L","Tarsalis",6,0,55.55,NA,NA,"SE",NA
"CSU21579","FC-004",2023,35,"2023-08-29","LC","L","Pipiens",4,0,55.55,NA,NA,"SE",NA
"CSU21582","FC-023",2023,35,"2023-08-29","LC","L","Tarsalis",8,1,21.89851,NA,NA,"SE",NA
"CSU21583","FC-023",2023,35,"2023-08-29","LC","L","Pipiens",7,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-027",2023,35,"2023-08-29","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU21576","FC-027",2023,35,"2023-08-29","LC","L","Pipiens",8,0,55.55,NA,NA,"SE",NA
"CSU21630","FC-029",2023,35,"2023-08-31","LC","L","Tarsalis",1,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-029",2023,35,"2023-08-31","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU00000","FC-029GR",2023,35,"2023-08-31","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU21634","FC-029GR",2023,35,"2023-08-31","LC","G","Pipiens",43,1,21.12111,NA,NA,"SE",NA
"CSU21589","FC-031",2023,35,"2023-08-29","LC","L","Tarsalis",3,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-031",2023,35,"2023-08-29","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU21565","FC-039",2023,35,"2023-08-29","LC","L","Tarsalis",6,0,55.55,NA,NA,"SE",NA
"CSU21566","FC-039",2023,35,"2023-08-29","LC","L","Pipiens",2,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-046",2023,35,"2023-08-29","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU21586","FC-046",2023,35,"2023-08-29","LC","L","Pipiens",2,1,19.19641,NA,NA,"SE",NA
"CSU21587","FC-047",2023,35,"2023-08-29","LC","L","Tarsalis",8,0,55.55,NA,NA,"SE",NA
"CSU21588","FC-047",2023,35,"2023-08-29","LC","L","Pipiens",3,1,25.47334,NA,NA,"SE",NA
"CSU21584","FC-050",2023,35,"2023-08-29","LC","L","Tarsalis",3,0,55.55,NA,NA,"SE",NA
"CSU21585","FC-050",2023,35,"2023-08-29","LC","L","Pipiens",4,0,55.55,NA,NA,"SE",NA
"CSU21570","FC-053",2023,35,"2023-08-29","LC","L","Tarsalis",1,0,55.55,NA,NA,"SE",NA
"CSU21571","FC-053",2023,35,"2023-08-29","LC","L","Pipiens",1,0,55.55,NA,NA,"SE",NA
"CSU21631","FC-054",2023,35,"2023-08-31","LC","L","Tarsalis",2,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-054",2023,35,"2023-08-31","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU21580","FC-059",2023,35,"2023-08-29","LC","L","Tarsalis",2,0,55.55,NA,NA,"SE",NA
"CSU21581","FC-059",2023,35,"2023-08-29","LC","L","Pipiens",5,0,55.55,NA,NA,"SE",NA
"CSU21567","FC-064",2023,35,"2023-08-29","LC","L","Tarsalis",2,0,55.55,NA,NA,"SE",NA
"CSU21568","FC-064",2023,35,"2023-08-29","LC","L","Pipiens",1,0,55.55,NA,NA,"SE",NA
"CSU21572","FC-074",2023,35,"2023-08-29","LC","L","Tarsalis",1,0,55.55,NA,NA,"SE",NA
"CSU21573","FC-074",2023,35,"2023-08-29","LC","L","Pipiens",1,0,55.55,NA,NA,"SE",NA
"CSU21574","FC-075",2023,35,"2023-08-29","LC","L","Tarsalis",5,0,55.55,NA,NA,"SE",NA
"CSU21575","FC-075",2023,35,"2023-08-29","LC","L","Pipiens",4,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-075GR",2023,35,"2023-08-29","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU21569","FC-075GR",2023,35,"2023-08-29","LC","G","Pipiens",2,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-088GR",2023,35,"2023-08-29","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU21577","FC-088GR",2023,35,"2023-08-29","LC","G","Pipiens",10,0,55.55,NA,NA,"SE",NA
"CSU21632","FC-001",2023,35,"2023-08-31","LC","L","Tarsalis",10,0,55.55,NA,NA,"SW",NA
"CSU21633","FC-001",2023,35,"2023-08-31","LC","L","Pipiens",2,0,55.55,NA,NA,"SW",NA
"CSU21627","FC-037",2023,35,"2023-08-31","LC","L","Tarsalis",8,0,55.55,NA,NA,"SW",NA
"CSU21628","FC-037",2023,35,"2023-08-31","LC","L","Pipiens",2,0,55.55,NA,NA,"SW",NA
"CSU21622","FC-057",2023,35,"2023-08-31","LC","L","Tarsalis",2,0,55.55,NA,NA,"SW",NA
"CSU00000","FC-057",2023,35,"2023-08-31","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU21592","FC-058",2023,35,"2023-08-30","LC","L","Tarsalis",2,0,55.55,NA,NA,"SW",NA
"CSU21593","FC-058",2023,35,"2023-08-30","LC","L","Pipiens",3,0,55.55,NA,NA,"SW",NA
"CSU00000","FC-060",2023,35,"2023-08-30","LC","L","Tarsalis",0,NA,NA,NA,NA,"SW",NA
"CSU00000","FC-060",2023,35,"2023-08-30","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU21619","FC-062",2023,35,"2023-08-31","LC","L","Tarsalis",3,0,55.55,NA,NA,"SW",NA
"CSU21620","FC-062",2023,35,"2023-08-31","LC","L","Pipiens",1,1,36.66182,NA,NA,"SW",NA
"CSU21629","FC-068",2023,35,"2023-08-31","LC","L","Tarsalis",4,0,55.55,NA,NA,"SW",NA
"CSU00000","FC-068",2023,35,"2023-08-31","LC","L","Pipiens",0,NA,NA,NA,NA,"SW",NA
"CSU21625","FC-071",2023,35,"2023-08-31","LC","L","Tarsalis",3,0,55.55,NA,NA,"SW",NA
"CSU21626","FC-071",2023,35,"2023-08-31","LC","L","Pipiens",1,0,55.55,NA,NA,"SW",NA
"CSU00000","FC-089GR",2023,35,"2023-08-31","LC","G","Tarsalis",0,NA,NA,NA,NA,"SW",NA
"CSU21621","FC-089GR",2023,35,"2023-08-31","LC","G","Pipiens",31,0,55.55,NA,NA,"SW",NA
"CSU21623","FC-093",2023,35,"2023-08-31","LC","L","Tarsalis",3,0,55.55,NA,NA,"SW",NA
"CSU21624","FC-093",2023,35,"2023-08-31","LC","L","Pipiens",1,0,55.55,NA,NA,"SW",NA
"BOU00202","BC-11",2023,36,"2023-09-05","BC","L","Tarsalis",1,0,NA,NA,NA,"BC",NA
"CSU00000","BC-11",2023,36,"2023-09-05","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"BOU00204","BC-13",2023,36,"2023-09-05","BC","L","Tarsalis",3,0,NA,NA,NA,"BC",NA
"CSU00000","BC-13",2023,36,"2023-09-05","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"BOU00201","BC-22",2023,36,"2023-09-05","BC","L","Tarsalis",2,0,NA,NA,NA,"BC",NA
"CSU00000","BC-22",2023,36,"2023-09-05","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"BOU00203","BC-26",2023,36,"2023-09-05","BC","L","Tarsalis",5,0,NA,NA,NA,"BC",NA
"CSU00000","BC-26",2023,36,"2023-09-05","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"BOU00205","BC-27",2023,36,"2023-09-05","BC","L","Tarsalis",2,0,NA,NA,NA,"BC",NA
"CSU00000","BC-27",2023,36,"2023-09-05","BC","L","Pipiens",0,NA,NA,NA,NA,"BC",NA
"CSU21694","LV-020",2023,36,"2023-09-07","LC","L","Tarsalis",8,0,55.55,NA,NA,"LV",NA
"CSU21695","LV-020",2023,36,"2023-09-07","LC","L","Pipiens",7,0,55.55,NA,NA,"LV",NA
"CSU21635","LV-069",2023,36,"2023-09-05","LC","L","Tarsalis",4,0,55.55,NA,NA,"LV",NA
"CSU00000","LV-069",2023,36,"2023-09-05","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU00000","LV-089",2023,36,"2023-09-05","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV",NA
"CSU00000","LV-089",2023,36,"2023-09-05","LC","L","Pipiens",0,NA,NA,NA,NA,"LV",NA
"CSU21636","LV-095",2023,36,"2023-09-05","LC","L","Tarsalis",20,0,55.55,NA,NA,"LV",NA
"CSU21637","LV-095",2023,36,"2023-09-05","LC","L","Pipiens",24,0,55.55,NA,NA,"LV",NA
"CSU21656","LV-104",2023,36,"2023-09-06","LC","L","Tarsalis",13,0,55.55,NA,NA,"LV",NA
"CSU21657","LV-104",2023,36,"2023-09-06","LC","L","Pipiens",22,0,55.55,NA,NA,"LV",NA
"CSU21658","LV-110",2023,36,"2023-09-06","LC","L","Tarsalis",1,0,55.55,NA,NA,"LV",NA
"CSU21659","LV-110",2023,36,"2023-09-06","LC","L","Pipiens",2,0,55.55,NA,NA,"LV",NA
"CSU00000","FC-006",2023,36,"2023-09-05","LC","L","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU00000","FC-006",2023,36,"2023-09-05","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU00000","FC-014",2023,36,"2023-09-05","LC","L","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU21650","FC-014",2023,36,"2023-09-05","LC","L","Pipiens",1,0,55.55,NA,NA,"NE",NA
"CSU21647","FC-019",2023,36,"2023-09-05","LC","L","Tarsalis",6,0,55.55,NA,NA,"NE",NA
"CSU21648","FC-019",2023,36,"2023-09-05","LC","L","Pipiens",9,0,55.55,NA,NA,"NE",NA
"CSU21638","FC-034",2023,36,"2023-09-05","LC","L","Tarsalis",1,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-034",2023,36,"2023-09-05","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU00000","FC-038",2023,36,"2023-09-05","LC","L","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU00000","FC-038",2023,36,"2023-09-05","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU21644","FC-040",2023,36,"2023-09-05","LC","L","Tarsalis",2,0,55.55,NA,NA,"NE",NA
"CSU21645","FC-040",2023,36,"2023-09-05","LC","L","Pipiens",13,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-040GR",2023,36,"2023-09-05","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU21640","FC-040GR",2023,36,"2023-09-05","LC","G","Pipiens",7,0,55.55,NA,NA,"NE",NA
"CSU21651","FC-066",2023,36,"2023-09-05","LC","L","Tarsalis",5,0,55.55,NA,NA,"NE",NA
"CSU21652","FC-066",2023,36,"2023-09-05","LC","L","Pipiens",50,0,55.55,NA,NA,"NE",NA
"CSU21653","FC-066",2023,36,"2023-09-05","LC","L","Pipiens",50,0,55.55,NA,NA,"NE",NA
"CSU21654","FC-066",2023,36,"2023-09-05","LC","L","Pipiens",50,0,55.55,NA,NA,"NE",NA
"CSU21655","FC-066",2023,36,"2023-09-05","LC","L","Pipiens",29,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-066GR",2023,36,"2023-09-05","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU21649","FC-066GR",2023,36,"2023-09-05","LC","G","Pipiens",3,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-067",2023,36,"2023-09-05","LC","L","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU00000","FC-067",2023,36,"2023-09-05","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU21639","FC-069",2023,36,"2023-09-05","LC","L","Tarsalis",2,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-069",2023,36,"2023-09-05","LC","L","Pipiens",0,NA,NA,NA,NA,"NE",NA
"CSU21642","FC-072",2023,36,"2023-09-05","LC","L","Tarsalis",6,0,55.55,NA,NA,"NE",NA
"CSU21643","FC-072",2023,36,"2023-09-05","LC","L","Pipiens",2,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-091GR",2023,36,"2023-09-05","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU21646","FC-091GR",2023,36,"2023-09-05","LC","G","Pipiens",7,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-092GR",2023,36,"2023-09-05","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE",NA
"CSU21641","FC-092GR",2023,36,"2023-09-05","LC","G","Pipiens",7,0,55.55,NA,NA,"NE",NA
"CSU00000","FC-011",2023,36,"2023-09-07","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-011",2023,36,"2023-09-07","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-015",2023,36,"2023-09-07","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-015",2023,36,"2023-09-07","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-036",2023,36,"2023-09-07","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-036",2023,36,"2023-09-07","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-041",2023,36,"2023-09-07","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU21699","FC-041",2023,36,"2023-09-07","LC","L","Pipiens",2,0,55.55,NA,NA,"NW",NA
"CSU00000","FC-049",2023,36,"2023-09-07","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-049",2023,36,"2023-09-07","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-052",2023,36,"2023-09-07","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-052",2023,36,"2023-09-07","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU21697","FC-061",2023,36,"2023-09-07","LC","L","Tarsalis",2,0,55.55,NA,NA,"NW",NA
"CSU21698","FC-061",2023,36,"2023-09-07","LC","L","Pipiens",1,0,55.55,NA,NA,"NW",NA
"CSU00000","FC-063",2023,36,"2023-09-07","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU21696","FC-063",2023,36,"2023-09-07","LC","L","Pipiens",1,0,55.55,NA,NA,"NW",NA
"CSU00000","FC-063GR",2023,36,"2023-09-07","LC","G","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU21702","FC-063GR",2023,36,"2023-09-07","LC","G","Pipiens",36,1,20.36562,NA,NA,"NW",NA
"CSU21701","FC-073",2023,36,"2023-09-07","LC","L","Tarsalis",3,0,55.55,NA,NA,"NW",NA
"CSU00000","FC-073",2023,36,"2023-09-07","LC","L","Pipiens",0,NA,NA,NA,NA,"NW",NA
"CSU00000","FC-090GR",2023,36,"2023-09-07","LC","G","Tarsalis",0,NA,NA,NA,NA,"NW",NA
"CSU21700","FC-090GR",2023,36,"2023-09-07","LC","G","Pipiens",9,0,55.55,NA,NA,"NW",NA
"CSU21688","FC-004",2023,36,"2023-09-06","LC","L","Tarsalis",2,0,55.55,NA,NA,"SE",NA
"CSU21689","FC-004",2023,36,"2023-09-06","LC","L","Pipiens",7,0,55.55,NA,NA,"SE",NA
"CSU21676","FC-023",2023,36,"2023-09-06","LC","L","Tarsalis",3,0,55.55,NA,NA,"SE",NA
"CSU21677","FC-023",2023,36,"2023-09-06","LC","L","Pipiens",2,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-027",2023,36,"2023-09-06","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU00000","FC-027",2023,36,"2023-09-06","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU21665","FC-029",2023,36,"2023-09-06","LC","L","Tarsalis",2,0,55.55,NA,NA,"SE",NA
"CSU21666","FC-029",2023,36,"2023-09-06","LC","L","Pipiens",2,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-029GR",2023,36,"2023-09-06","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU21664","FC-029GR",2023,36,"2023-09-06","LC","G","Pipiens",5,1,32.66918,NA,NA,"SE",NA
"CSU00000","FC-031",2023,36,"2023-09-06","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU00000","FC-031",2023,36,"2023-09-06","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU21692","FC-039",2023,36,"2023-09-06","LC","L","Tarsalis",4,0,55.55,NA,NA,"SE",NA
"CSU21693","FC-039",2023,36,"2023-09-06","LC","L","Pipiens",11,0,55.55,NA,NA,"SE",NA
"CSU21681","FC-046",2023,36,"2023-09-06","LC","L","Tarsalis",4,0,55.55,NA,NA,"SE",NA
"CSU21682","FC-046",2023,36,"2023-09-06","LC","L","Pipiens",13,0,55.55,NA,NA,"SE",NA
"CSU21678","FC-047",2023,36,"2023-09-06","LC","L","Tarsalis",1,0,55.55,NA,NA,"SE",NA
"CSU21679","FC-047",2023,36,"2023-09-06","LC","L","Pipiens",2,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-050",2023,36,"2023-09-06","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU21680","FC-050",2023,36,"2023-09-06","LC","L","Pipiens",4,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-053",2023,36,"2023-09-06","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU00000","FC-053",2023,36,"2023-09-06","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU21669","FC-054",2023,36,"2023-09-06","LC","L","Tarsalis",6,0,55.55,NA,NA,"SE",NA
"CSU21670","FC-054",2023,36,"2023-09-06","LC","L","Pipiens",12,0,55.55,NA,NA,"SE",NA
"CSU21683","FC-059",2023,36,"2023-09-06","LC","L","Tarsalis",3,0,55.55,NA,NA,"SE",NA
"CSU21684","FC-059",2023,36,"2023-09-06","LC","L","Pipiens",11,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-064",2023,36,"2023-09-06","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU00000","FC-064",2023,36,"2023-09-06","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU21685","FC-074",2023,36,"2023-09-06","LC","L","Tarsalis",2,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-074",2023,36,"2023-09-06","LC","L","Pipiens",0,NA,NA,NA,NA,"SE",NA
"CSU21686","FC-075",2023,36,"2023-09-06","LC","L","Tarsalis",3,0,55.55,NA,NA,"SE",NA
"CSU21687","FC-075",2023,36,"2023-09-06","LC","L","Pipiens",9,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-075GR",2023,36,"2023-09-06","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU21691","FC-075GR",2023,36,"2023-09-06","LC","G","Pipiens",26,0,55.55,NA,NA,"SE",NA
"CSU00000","FC-088GR",2023,36,"2023-09-06","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE",NA
"CSU21690","FC-088GR",2023,36,"2023-09-06","LC","G","Pipiens",21,0,55.55,NA,NA,"SE",NA
"CSU21667","FC-001",2023,36,"2023-09-06","LC","L","Tarsalis",2,0,55.55,NA,NA,"SW",NA
